日期時間,奈秒,經度,緯度,電流強度(kA),雷擊型態
2015-02-24 02:31:13,265600000,24.9693,120.5782,-,IC
2015-02-24 02:33:35,337600000,25.0014,120.6559,-,IC
2015-02-24 02:34:16,290000000,24.8689,120.8882,-,IC
2015-02-24 02:34:16,290200000,24.8601,120.894,-,IC
2015-02-24 02:34:16,290500000,24.8682,120.8907,-,IC
2015-02-24 02:34:16,290700000,24.8552,120.8888,-,IC
2015-02-24 02:34:16,290800000,24.8388,120.8896,-,IC
2015-02-24 02:34:16,290900000,24.8444,120.8921,-,IC
2015-02-24 02:34:16,291100000,24.8641,120.8842,-,IC
2015-02-24 02:34:16,291200000,24.877,120.886,-,IC
2015-02-24 02:34:16,293000000,24.8645,120.8864,-,IC
2015-02-24 02:34:16,295200000,24.8606,120.8797,-,IC
2015-02-24 02:34:16,312800000,24.8832,120.8925,-,IC
2015-02-24 02:34:16,336700000,25.06,120.8886,-,IC
2015-02-24 02:34:16,463800000,24.8804,120.8997,-,IC
2015-02-24 02:34:16,597900000,25.0043,121.1907,-,IC
2015-02-24 02:36:35,895100000,25.0334,120.8256,-,IC
2015-02-24 02:36:38,579215914,24.9812698364258,120.538833618164,-10.3045,CG
2015-02-24 02:38:37,305800000,24.9803,120.8839,-,IC
2015-02-24 02:38:37,423000000,24.8038,120.9059,-,IC
2015-02-24 02:38:38,625995343,25.0220375061035,120.884223937988,-57.3685,CG
2015-02-24 02:38:38,626100000,24.9934,121.193,-,IC
2015-02-24 02:38:38,650200000,24.9891,121.2264,-,IC
2015-02-24 02:38:38,656200000,25.0481,120.8939,-,IC
2015-02-24 02:38:38,685000000,24.8445,120.9136,-,IC
2015-02-24 02:40:42,549300000,24.8555,120.9117,-,IC
2015-02-24 02:40:42,549390275,25.0330810546875,120.892944335938,-29.0635,CG
2015-02-24 02:40:42,549400000,25.0438,120.892,-,IC
2015-02-24 02:40:42,549500000,24.9946,121.2018,-,IC
2015-02-24 02:40:48,121500000,25.9073,119.9822,-,IC
2015-02-24 02:41:05,684800000,24.9436,120.7061,-,IC
2015-02-24 02:41:05,684900000,24.9436,120.7061,-,IC
2015-02-24 02:41:05,777239536,24.9325428009033,120.543197631836,14.0415,CG
2015-02-24 02:41:25,204900000,25.0052,121.2096,-,IC
2015-02-24 02:43:58,846967288,25.0198020935059,120.886291503906,-5.513,CG
2015-02-24 02:43:59,262400000,24.8623,120.9467,-,IC
2015-02-24 02:46:06,891399801,24.3489036560059,119.24373626709,137.214,CG
2015-02-24 02:46:20,74900000,24.8458,120.9741,-,IC
2015-02-24 02:46:20,75000000,24.8435,120.9702,-,IC
2015-02-24 02:46:20,75200000,25.0332,121.0133,-,IC
2015-02-24 02:46:20,75300000,25.0306,121.0331,-,IC
2015-02-24 02:46:20,75400000,25.0297,121.0249,-,IC
2015-02-24 02:46:20,75500000,25.0264,121.0263,-,IC
2015-02-24 02:46:20,75600000,25.0222,121.0333,-,IC
2015-02-24 02:46:20,75700000,25.0297,121.0339,-,IC
2015-02-24 02:46:20,75800000,25.0279,121.0309,-,IC
2015-02-24 02:46:20,75900000,25.0254,121.0325,-,IC
2015-02-24 02:46:20,76000000,25.0223,121.0323,-,IC
2015-02-24 02:46:20,76100000,25.0265,121.0348,-,IC
2015-02-24 02:46:20,76200000,25.0326,121.0351,-,IC
2015-02-24 02:46:20,76300000,25.0265,121.0348,-,IC
2015-02-24 02:46:20,76400000,25.0222,121.0281,-,IC
2015-02-24 02:46:20,76500000,25.0301,121.0319,-,IC
2015-02-24 02:46:20,76600000,25.0325,121.0356,-,IC
2015-02-24 02:46:20,76700000,25.0344,121.0339,-,IC
2015-02-24 02:46:20,76800000,25.0356,121.0314,-,IC
2015-02-24 02:46:20,76900000,25.0302,121.0266,-,IC
2015-02-24 02:46:20,77100000,25.0299,121.0281,-,IC
2015-02-24 02:46:20,77200000,25.035,121.0302,-,IC
2015-02-24 02:46:20,77300000,25.0321,121.0248,-,IC
2015-02-24 02:46:20,77400000,25.0243,121.0249,-,IC
2015-02-24 02:46:20,77500000,25.0282,121.0246,-,IC
2015-02-24 02:46:20,77600000,25.0306,121.0288,-,IC
2015-02-24 02:46:20,77700000,25.031,121.0267,-,IC
2015-02-24 02:46:20,77800000,25.0309,121.0272,-,IC
2015-02-24 02:46:20,78000000,25.0329,121.0202,-,IC
2015-02-24 02:46:20,78200000,25.0312,121.0204,-,IC
2015-02-24 02:46:20,81800000,25.0378,121.0216,-,IC
2015-02-24 02:46:20,81900000,25.0364,121.0294,-,IC
2015-02-24 02:46:39,426600000,24.9729,120.7887,-,IC
2015-02-24 02:46:39,426675817,24.9700031280518,120.690956115723,-24.642,CG
2015-02-24 02:46:39,426700000,24.976,120.7441,-,IC
2015-02-24 02:46:39,805000000,24.9651,120.6617,-,IC
2015-02-24 02:46:47,970600000,24.887,121.019,-,IC
2015-02-24 02:46:47,970700000,24.8923,121.0287,-,IC
2015-02-24 02:46:47,970800000,24.8884,121.0328,-,IC
2015-02-24 02:47:05,354480640,24.9942321777344,120.807838439941,5.0505,CG
2015-02-24 02:47:05,375800000,24.9995,120.8111,-,IC
2015-02-24 02:47:05,375900000,25.0015,120.8105,-,IC
2015-02-24 02:47:05,860800000,25.005,121.2288,-,IC
2015-02-24 02:47:05,901700000,24.9919,121.2138,-,IC
2015-02-24 02:47:05,901900000,24.982,121.2076,-,IC
2015-02-24 02:47:05,902000000,24.9833,121.2022,-,IC
2015-02-24 02:47:05,902100000,24.9817,121.2051,-,IC
2015-02-24 02:47:05,906500000,24.9803,121.2012,-,IC
2015-02-24 02:47:05,911600000,24.9782,121.1975,-,IC
2015-02-24 02:47:05,920100000,24.9869,121.2077,-,IC
2015-02-24 02:47:06,19400000,25.0847,120.9575,-,IC
2015-02-24 02:47:06,19500000,25.0779,120.9486,-,IC
2015-02-24 02:47:06,19600000,25.0776,120.9498,-,IC
2015-02-24 02:47:06,155800000,24.8781,120.9481,-,IC
2015-02-24 02:47:56,633900000,24.9864,120.7619,-,IC
2015-02-24 02:47:56,634000000,24.9888,120.7318,-,IC
2015-02-24 02:47:56,682200000,25.0114,120.7864,-,IC
2015-02-24 02:47:56,682300000,25.0114,120.7864,-,IC
2015-02-24 02:48:07,341000000,25.0294,121.0261,-,IC
2015-02-24 02:48:07,341100000,25.026,121.0467,-,IC
2015-02-24 02:48:07,341200000,25.0193,121.0319,-,IC
2015-02-24 02:48:07,508100000,25.0153,121.2581,-,IC
2015-02-24 02:48:24,809100000,25.0123,120.7647,-,IC
2015-02-24 02:48:24,861600000,24.9924,120.8074,-,IC
2015-02-24 02:48:25,4100000,24.8546,120.8821,-,IC
2015-02-24 02:50:02,300100000,24.842,120.8893,-,IC
2015-02-24 02:50:02,300200000,25.0199,120.8452,-,IC
2015-02-24 02:50:02,521900000,25.0293,120.8532,-,IC
2015-02-24 02:50:02,522000000,25.015,120.855,-,IC
2015-02-24 02:50:02,668900000,25.0684,120.9588,-,IC
2015-02-24 02:50:02,670500000,24.8884,120.9548,-,IC
2015-02-24 02:50:02,678700000,24.8888,120.9353,-,IC
2015-02-24 02:51:03,940000000,25.0387,121.0594,-,IC
2015-02-24 02:51:03,940100000,25.0275,121.0963,-,IC
2015-02-24 02:51:03,951000000,25.0004,121.2619,-,IC
2015-02-24 02:51:03,957400000,25,121.2626,-,IC
2015-02-24 02:51:03,957500000,24.9969,121.2618,-,IC
2015-02-24 02:51:03,957600000,24.9938,121.2731,-,IC
2015-02-24 02:53:53,820300000,25.0214,120.8307,-,IC
2015-02-24 02:53:53,820400000,24.8477,120.8697,-,IC
2015-02-24 02:53:53,820500000,25.0356,120.8111,-,IC
2015-02-24 02:53:53,820900000,24.8548,120.8785,-,IC
2015-02-24 02:53:53,821500000,24.8281,120.8824,-,IC
2015-02-24 02:53:53,883000000,25.0158,121.2206,-,IC
2015-02-24 02:53:54,85400000,24.8504,120.8508,-,IC
2015-02-24 02:53:54,117400000,25.0324,120.8493,-,IC
2015-02-24 02:53:54,117500000,25.044,120.8414,-,IC
2015-02-24 02:53:54,128000000,24.8488,120.8593,-,IC
2015-02-24 02:53:54,128100000,24.8571,120.8273,-,IC
2015-02-24 02:53:54,129300000,24.9925,121.1939,-,IC
2015-02-24 02:53:54,202800000,24.9886,120.7346,-,IC
2015-02-24 02:53:54,202900000,24.9886,120.7346,-,IC
2015-02-24 02:53:54,386400000,24.999,121.1855,-,IC
2015-02-24 02:54:16,985400000,25.018,121.2666,-,IC
2015-02-24 02:54:16,985600000,25.0165,121.271,-,IC
2015-02-24 02:54:16,985700000,25.0168,121.272,-,IC
2015-02-24 02:54:16,985800000,25.0144,121.2654,-,IC
2015-02-24 02:54:16,985900000,25.0198,121.2706,-,IC
2015-02-24 02:54:16,986100000,25.0174,121.2595,-,IC
2015-02-24 02:54:16,986200000,24.8893,121.0253,-,IC
2015-02-24 02:54:16,986300000,24.8768,121.0231,-,IC
2015-02-24 02:54:16,986500000,25.0205,121.2674,-,IC
2015-02-24 02:54:16,986600000,24.8753,121.0222,-,IC
2015-02-24 02:54:16,986800000,25.0218,121.2641,-,IC
2015-02-24 02:54:16,986900000,25.023,121.2777,-,IC
2015-02-24 02:54:16,987100000,25.0248,121.2748,-,IC
2015-02-24 02:54:16,987200000,25.0232,121.2748,-,IC
2015-02-24 02:54:16,987400000,25.0272,121.2694,-,IC
2015-02-24 02:54:16,987600000,25.0253,121.2751,-,IC
2015-02-24 02:54:16,987700000,25.0206,121.2697,-,IC
2015-02-24 02:54:16,987900000,25.0254,121.2743,-,IC
2015-02-24 02:54:16,988500000,25.023,121.2756,-,IC
2015-02-24 02:54:16,988600000,25.0286,121.2856,-,IC
2015-02-24 02:54:16,988700000,24.8747,121.0095,-,IC
2015-02-24 02:54:16,988900000,25.0245,121.2805,-,IC
2015-02-24 02:54:16,989000000,24.8713,121.0126,-,IC
2015-02-24 02:54:16,989200000,25.0231,121.2752,-,IC
2015-02-24 02:54:16,989300000,24.8673,120.9992,-,IC
2015-02-24 02:54:16,989400000,24.8875,121.0091,-,IC
2015-02-24 02:54:16,989700000,24.8812,121.0064,-,IC
2015-02-24 02:54:16,989800000,24.8656,121.0093,-,IC
2015-02-24 02:54:16,990000000,25.0253,121.2729,-,IC
2015-02-24 02:54:16,990100000,24.8729,121.0095,-,IC
2015-02-24 02:54:16,990300000,25.0287,121.2829,-,IC
2015-02-24 02:54:16,990400000,24.8953,121.0123,-,IC
2015-02-24 02:54:16,990500000,24.86,120.9962,-,IC
2015-02-24 02:54:16,990600000,24.8752,120.9998,-,IC
2015-02-24 02:54:16,990900000,25.0198,121.2706,-,IC
2015-02-24 02:54:16,991000000,24.858,121.0054,-,IC
2015-02-24 02:54:16,991100000,24.8625,120.9965,-,IC
2015-02-24 02:54:16,991200000,24.879,121.012,-,IC
2015-02-24 02:54:16,991300000,24.8627,121.0042,-,IC
2015-02-24 02:54:16,991900000,24.8531,120.9854,-,IC
2015-02-24 02:54:16,992400000,24.8565,120.9934,-,IC
2015-02-24 02:54:16,992500000,24.8546,120.9901,-,IC
2015-02-24 02:54:16,992600000,24.8506,120.9982,-,IC
2015-02-24 02:54:16,992700000,24.8555,120.9989,-,IC
2015-02-24 02:54:16,992900000,24.8578,120.9991,-,IC
2015-02-24 02:54:16,993400000,24.8417,120.9927,-,IC
2015-02-24 02:54:16,993600000,24.8205,120.9879,-,IC
2015-02-24 02:54:16,993900000,24.8538,121.0024,-,IC
2015-02-24 02:54:16,994100000,24.8239,120.9804,-,IC
2015-02-24 02:54:16,994200000,24.8438,120.9898,-,IC
2015-02-24 02:54:16,994300000,24.8559,120.9971,-,IC
2015-02-24 02:54:16,994400000,24.8532,121.0026,-,IC
2015-02-24 02:54:16,994500000,24.8442,120.9877,-,IC
2015-02-24 02:54:16,994900000,24.8422,121.0017,-,IC
2015-02-24 02:54:16,995500000,24.8343,120.9938,-,IC
2015-02-24 02:54:16,995800000,24.8076,120.9835,-,IC
2015-02-24 02:54:16,996000000,24.8446,120.9875,-,IC
2015-02-24 02:54:16,996300000,24.8573,121.0013,-,IC
2015-02-24 02:54:16,996400000,24.8663,121.0163,-,IC
2015-02-24 02:54:16,996500000,24.8347,120.9962,-,IC
2015-02-24 02:54:16,996700000,24.8149,120.9896,-,IC
2015-02-24 02:54:16,996900000,24.8358,120.9852,-,IC
2015-02-24 02:54:16,997100000,24.8213,120.9847,-,IC
2015-02-24 02:54:16,997300000,24.8334,120.9968,-,IC
2015-02-24 02:54:16,997400000,24.8285,120.9893,-,IC
2015-02-24 02:54:16,998400000,24.7534,120.9753,-,IC
2015-02-24 02:54:17,7400000,24.8256,120.9814,-,IC
2015-02-24 02:54:17,7800000,24.8389,120.9931,-,IC
2015-02-24 02:54:17,7900000,24.838,120.9917,-,IC
2015-02-24 02:54:17,8900000,24.8514,121.0051,-,IC
2015-02-24 02:54:17,9100000,24.8446,120.9968,-,IC
2015-02-24 02:54:17,9300000,24.8561,121.0056,-,IC
2015-02-24 02:54:17,9500000,24.8575,120.9972,-,IC
2015-02-24 02:54:17,9600000,24.8296,120.994,-,IC
2015-02-24 02:54:17,9800000,24.8377,121.001,-,IC
2015-02-24 02:54:17,10000000,24.829,121.0035,-,IC
2015-02-24 02:54:17,10100000,24.8643,120.9951,-,IC
2015-02-24 02:54:17,10200000,24.8128,120.9804,-,IC
2015-02-24 02:54:17,10300000,24.814,120.9822,-,IC
2015-02-24 02:54:17,10500000,24.8229,120.9809,-,IC
2015-02-24 02:54:17,10600000,24.8344,120.9987,-,IC
2015-02-24 02:54:17,10700000,24.858,120.9944,-,IC
2015-02-24 02:54:17,10900000,24.8471,120.9946,-,IC
2015-02-24 02:54:17,11100000,24.8469,121.0049,-,IC
2015-02-24 02:54:17,11200000,24.8618,120.9982,-,IC
2015-02-24 02:54:17,11700000,24.8283,120.9902,-,IC
2015-02-24 02:54:17,11800000,24.8467,120.993,-,IC
2015-02-24 02:54:17,11900000,24.835,120.9878,-,IC
2015-02-24 02:54:17,12000000,24.84,120.9958,-,IC
2015-02-24 02:54:17,12200000,24.8262,120.976,-,IC
2015-02-24 02:54:17,12300000,24.8252,120.9753,-,IC
2015-02-24 02:54:17,12500000,24.8536,120.9925,-,IC
2015-02-24 02:54:17,12600000,24.829,120.9857,-,IC
2015-02-24 02:54:17,12700000,24.8429,120.9958,-,IC
2015-02-24 02:54:17,12800000,24.8518,121.0074,-,IC
2015-02-24 02:54:17,12900000,24.8552,121.0005,-,IC
2015-02-24 02:54:17,13100000,24.8502,120.9918,-,IC
2015-02-24 02:54:17,13200000,24.8459,120.9885,-,IC
2015-02-24 02:54:17,13300000,24.8587,120.9932,-,IC
2015-02-24 02:54:17,13400000,24.8667,120.9969,-,IC
2015-02-24 02:54:17,15400000,24.8506,120.9905,-,IC
2015-02-24 02:54:17,15600000,24.8657,121.0042,-,IC
2015-02-24 02:54:17,15800000,24.8504,120.9836,-,IC
2015-02-24 02:54:17,15900000,24.85,120.9829,-,IC
2015-02-24 02:54:17,16000000,24.8478,120.9878,-,IC
2015-02-24 02:54:17,16100000,24.8449,120.993,-,IC
2015-02-24 02:54:17,16700000,24.8483,120.9858,-,IC
2015-02-24 02:54:17,16900000,24.8644,120.9873,-,IC
2015-02-24 02:54:17,17000000,24.8541,120.9956,-,IC
2015-02-24 02:54:17,184800000,25.0171,121.2779,-,IC
2015-02-24 02:54:17,187400000,24.8574,121.0034,-,IC
2015-02-24 02:54:17,187500000,24.8705,121.0149,-,IC
2015-02-24 02:54:17,209700000,24.8801,120.9649,-,IC
2015-02-24 02:55:57,844700000,24.7536,120.9713,-,IC
2015-02-24 02:55:57,844800000,24.7501,120.9716,-,IC
2015-02-24 02:55:57,860200000,24.993,121.2644,-,IC
2015-02-24 02:55:57,860300000,24.9886,121.2586,-,IC
2015-02-24 02:55:57,860400000,24.9827,121.2582,-,IC
2015-02-24 02:55:57,907800000,24.9886,121.2646,-,IC
2015-02-24 02:55:57,907900000,24.9862,121.2632,-,IC
2015-02-24 02:55:57,908742797,24.9864616394043,121.176040649414,-17.316,CG
2015-02-24 02:56:08,849100000,25.0442,120.8514,-,IC
2015-02-24 02:56:08,849400000,24.839,120.8894,-,IC
2015-02-24 02:56:08,849600000,24.8354,120.8861,-,IC
2015-02-24 02:56:08,851100000,24.8464,120.8928,-,IC
2015-02-24 02:56:08,947300000,24.9784,121.1761,-,IC
2015-02-24 02:56:08,972900000,24.9914,121.1716,-,IC
2015-02-24 02:56:08,977900000,24.9895,121.1843,-,IC
2015-02-24 02:56:08,979600000,24.9854,121.1943,-,IC
2015-02-24 02:56:08,979700000,24.9862,121.1844,-,IC
2015-02-24 02:56:08,986200000,25.0004,121.2099,-,IC
2015-02-24 02:56:08,987000000,25.0025,121.175,-,IC
2015-02-24 02:56:08,987100000,25.0136,121.2057,-,IC
2015-02-24 02:56:09,11400000,25.0382,120.8944,-,IC
2015-02-24 02:56:09,16600000,24.8667,120.9276,-,IC
2015-02-24 02:56:09,28900000,24.9929,121.1777,-,IC
2015-02-24 02:56:09,29000000,24.9939,121.1916,-,IC
2015-02-24 02:56:09,935100000,24.8451,121.0067,-,IC
2015-02-24 02:56:09,935200000,24.8587,121.0096,-,IC
2015-02-24 02:56:09,935400000,24.8443,120.9995,-,IC
2015-02-24 02:56:09,935500000,24.8605,120.9955,-,IC
2015-02-24 02:56:09,935800000,24.8625,120.9989,-,IC
2015-02-24 02:56:09,935900000,24.856,121.0069,-,IC
2015-02-24 02:57:03,319500000,25.0348,121.0741,-,IC
2015-02-24 02:57:03,319600000,25.0348,121.0741,-,IC
2015-02-24 02:57:03,616700000,25.1101,121.0645,-,IC
2015-02-24 02:57:03,616900000,25.1074,121.0639,-,IC
2015-02-24 02:57:03,617000000,25.1066,121.0669,-,IC
2015-02-24 02:57:03,647700000,25.0845,121.1685,-,IC
2015-02-24 02:57:43,46000000,24.8407,120.8661,-,IC
2015-02-24 02:57:43,46100000,24.8236,120.8387,-,IC
2015-02-24 02:57:43,46200000,24.8199,120.8368,-,IC
2015-02-24 02:57:43,46500000,24.8201,120.8463,-,IC
2015-02-24 02:57:43,46600000,24.8424,120.8421,-,IC
2015-02-24 02:57:43,153100000,24.994,121.1949,-,IC
2015-02-24 02:57:43,174473247,25.0272045135498,120.728034973145,-12.8575,CG
2015-02-24 02:57:43,200100000,25.0055,121.2129,-,IC
2015-02-24 02:57:43,440500000,24.9919,121.199,-,IC
2015-02-24 02:57:43,460200000,25.0335,121.2456,-,IC
2015-02-24 02:57:43,668700000,25.0218,121.2214,-,IC
2015-02-24 02:57:43,668800000,25.0214,121.2204,-,IC
2015-02-24 02:57:43,668900000,25.0252,121.2163,-,IC
2015-02-24 02:57:43,692700000,25,121.2246,-,IC
2015-02-24 02:57:43,725200000,25.0209,121.2221,-,IC
2015-02-24 02:57:43,725300000,25.0109,121.1971,-,IC
2015-02-24 02:57:43,777300000,25.0147,121.2501,-,IC
2015-02-24 02:57:43,777400000,25.0119,121.2447,-,IC
2015-02-24 02:57:43,777500000,25.0121,121.2542,-,IC
2015-02-24 02:57:43,777600000,25.0089,121.2455,-,IC
2015-02-24 02:57:43,777700000,25.0125,121.2332,-,IC
2015-02-24 02:57:43,788200000,25.0241,121.2679,-,IC
2015-02-24 02:57:43,788300000,25.0164,121.2532,-,IC
2015-02-24 02:59:08,380000000,25.0563,121.0359,-,IC
2015-02-24 02:59:08,380600000,25.0228,121.283,-,IC
2015-02-24 02:59:08,381500000,25.0301,121.2943,-,IC
2015-02-24 02:59:08,381700000,25.0335,121.2995,-,IC
2015-02-24 02:59:08,386000000,24.8635,120.9961,-,IC
2015-02-24 02:59:08,386500000,24.873,120.9952,-,IC
2015-02-24 02:59:08,387700000,24.8649,120.9927,-,IC
