日期時間,奈秒,經度,緯度,電流強度(kA),雷擊型態
2015-11-01 03:19:16,567900000,23.5198,121.9744,-,IC
2015-11-01 07:31:14,932000000,22.969,121.1542,-,IC
2015-11-01 13:36:05,153700000,22.787,121.6158,-,IC
2015-11-01 17:32:16,338000000,23.1993,121.7628,-,IC
2015-11-01 17:58:45,131300000,23.4843,122.5645,-,IC
2015-11-01 17:58:48,163500000,23.5,122.6364,-,IC
2015-11-01 18:07:56,897000000,23.5507,122.566,-,IC
2015-11-01 22:03:13,569000000,23.2916,122.092,-,IC
2015-11-01 22:13:42,611500000,23.3634,122.0348,-,IC
2015-11-01 22:19:36,860300000,23.2303,121.761,-,IC
2015-11-01 22:47:20,808000000,23.24,121.7681,-,IC
2015-11-02 00:40:57,99400000,23.2261,121.7648,-,IC
2015-11-02 00:40:57,99700000,23.234,121.7561,-,IC
2015-11-02 01:39:53,436700000,23.2246,121.7634,-,IC
2015-11-02 01:53:11,495800000,23.2105,121.7753,-,IC
2015-11-02 03:48:07,166300000,23.3627,122.0823,-,IC
2015-11-02 03:48:07,167000000,23.3826,122.0703,-,IC
2015-11-02 03:48:07,167100000,23.3361,122.114,-,IC
2015-11-02 03:48:21,951000000,23.3838,122.0763,-,IC
2015-11-02 03:50:22,549800000,23.3685,122.0829,-,IC
2015-11-02 03:50:22,550600000,23.3505,122.1085,-,IC
2015-11-02 03:58:25,523800000,23.3654,122.0911,-,IC
2015-11-02 04:10:32,727700000,23.3085,122.1398,-,IC
2015-11-02 04:13:50,32300000,23.2069,121.7707,-,IC
2015-11-02 05:33:51,454400000,23.3329,122.1125,-,IC
2015-11-02 05:36:54,54200000,23.3523,122.0981,-,IC
2015-11-02 05:36:54,54600000,23.3209,122.1252,-,IC
2015-11-02 08:43:58,256200000,23.42,121.6466,-,IC
2015-11-02 12:00:14,638100000,23.1001,121.5609,-,IC
2015-11-02 12:00:16,443500000,23.0693,121.5238,-,IC
2015-11-02 12:00:25,250300000,24.0842,122.3248,-,IC
2015-11-02 12:00:26,86700000,23.5571,121.6945,-,IC
2015-11-02 17:43:13,100700000,23.2783,122.112,-,IC
2015-11-02 17:48:45,170100000,23.2914,122.2733,-,IC
2015-11-02 17:48:46,636000000,23.3526,122.5929,-,IC
2015-11-02 17:49:08,81900000,23.3276,122.6214,-,IC
2015-11-02 17:49:09,169500000,23.2145,121.9183,-,IC
2015-11-02 18:12:34,728600000,23.1744,121.784,-,IC
2015-11-02 18:12:34,761000000,23.1825,121.7892,-,IC
2015-11-02 18:35:58,253300000,23.2685,122.1029,-,IC
2015-11-02 18:35:58,253800000,23.2528,122.1194,-,IC
2015-11-02 18:36:31,592600000,23.195,121.8137,-,IC
2015-11-02 19:01:03,293600000,23.2544,122.1965,-,IC
2015-11-02 19:01:03,294100000,23.2702,122.1717,-,IC
2015-11-02 19:01:03,294300000,23.2325,122.2034,-,IC
2015-11-02 19:03:44,314300000,23.2094,121.9121,-,IC
2015-11-02 19:54:56,678900000,23.3901,122.6342,-,IC
2015-11-02 20:04:32,646200000,23.1788,121.7817,-,IC
2015-11-02 20:54:03,154900000,23.1768,121.7831,-,IC
2015-11-02 21:01:03,832300000,23.1568,121.6333,-,IC
2015-11-02 21:01:48,319800000,23.1835,121.752,-,IC
2015-11-02 21:10:57,895100000,23.1932,121.7788,-,IC
2015-11-02 21:16:57,133100000,23.198,121.7725,-,IC
2015-11-02 21:16:57,133400000,23.1971,121.7604,-,IC
2015-11-02 21:17:08,31800000,23.194,121.779,-,IC
2015-11-02 21:23:16,930300000,23.2779,122.101,-,IC
2015-11-02 21:23:16,930600000,23.2546,122.1139,-,IC
2015-11-02 22:20:55,940300000,23.1322,121.5771,-,IC
2015-11-02 22:20:57,621300000,23.1594,121.7658,-,IC
2015-11-02 22:20:57,660200000,23.178,121.7625,-,IC
2015-11-02 22:21:00,335500000,23.2193,122.047,-,IC
2015-11-02 22:35:04,617800000,23.2151,122.0532,-,IC
2015-11-02 22:38:35,480700000,23.239,122.1801,-,IC
2015-11-02 22:45:35,685400000,23.1841,121.7724,-,IC
2015-11-02 22:45:53,292200000,23.1736,121.7611,-,IC
2015-11-02 23:07:15,800700000,23.2052,121.8708,-,IC
2015-11-03 00:47:49,20600000,23.1756,121.7671,-,IC
2015-11-03 03:09:01,914900000,22.7409,122.3679,-,IC
2015-11-03 03:09:01,915000000,22.7315,122.3812,-,IC
2015-11-03 03:09:01,915100000,22.7566,122.3493,-,IC
2015-11-03 03:11:49,543300000,22.7354,122.3161,-,IC
2015-11-03 03:11:49,574700000,22.7549,122.2991,-,IC
2015-11-03 03:13:50,111000000,22.717,122.3789,-,IC
2015-11-03 03:13:50,148700000,22.7481,122.3002,-,IC
2015-11-03 04:05:45,734900000,23.1671,121.7687,-,IC
2015-11-03 04:23:19,336400000,23.2212,122.2069,-,IC
2015-11-03 04:23:19,336700000,23.238,122.1926,-,IC
2015-11-03 04:23:19,336800000,23.2419,122.1767,-,IC
2015-11-03 04:27:34,424600000,23.2295,122.2033,-,IC
2015-11-03 04:33:04,844000000,23.2353,122.2004,-,IC
2015-11-03 04:33:04,844100000,23.2531,122.1867,-,IC
2015-11-03 04:33:04,845000000,23.246,122.1707,-,IC
2015-11-03 04:33:04,845100000,23.2598,122.1741,-,IC
2015-11-03 04:33:33,502400000,23.2367,122.188,-,IC
2015-11-03 04:33:33,503200000,23.2478,122.1758,-,IC
2015-11-03 04:33:33,503300000,23.2523,122.1687,-,IC
2015-11-03 04:34:02,180000000,23.2368,122.1792,-,IC
2015-11-03 04:37:31,830900000,23.1672,121.7659,-,IC
2015-11-03 05:06:02,574500000,23.0706,122.6918,-,IC
2015-11-03 05:09:16,350800000,23.2109,122.5004,-,IC
2015-11-03 05:09:16,350900000,23.2191,122.5253,-,IC
2015-11-03 05:09:23,590100000,23.1733,121.7556,-,IC
2015-11-03 05:09:23,590300000,23.1737,121.7744,-,IC
2015-11-03 05:16:28,443000000,22.998,122.6977,-,IC
2015-11-03 05:16:28,443100000,22.9968,122.7129,-,IC
2015-11-03 05:16:28,443200000,23.0099,122.7172,-,IC
2015-11-03 06:07:40,513900000,23.1937,121.7659,-,IC
2015-11-03 06:19:18,580100000,23.2771,122.1605,-,IC
2015-11-03 06:19:18,580200000,23.2225,122.1915,-,IC
2015-11-03 06:19:18,580300000,23.2556,122.1556,-,IC
2015-11-03 06:19:18,581000000,23.246,122.1775,-,IC
2015-11-03 06:22:21,192900000,23.1793,121.7637,-,IC
2015-11-03 06:52:28,502800000,22.9,122.7087,-,IC
2015-11-03 06:53:05,889300000,22.7895,122.4905,-,IC
2015-11-03 06:53:05,889400000,22.775,122.5071,-,IC
2015-11-03 06:53:05,889500000,22.7953,122.5005,-,IC
2015-11-03 06:53:05,939700000,22.8165,122.3442,-,IC
2015-11-03 06:53:05,939800000,22.8094,122.3907,-,IC
2015-11-03 06:56:54,83900000,22.9034,122.687,-,IC
2015-11-03 06:57:17,451700000,22.9354,122.6244,-,IC
2015-11-03 06:57:56,930400000,22.8088,122.3894,-,IC
2015-11-03 06:57:56,930500000,22.8128,122.3758,-,IC
2015-11-03 06:58:35,411400000,22.8717,122.6928,-,IC
2015-11-03 06:59:02,220500000,22.9029,122.6664,-,IC
2015-11-03 06:59:02,220700000,22.8874,122.6565,-,IC
2015-11-03 07:01:14,62100000,22.8782,122.6851,-,IC
2015-11-03 07:01:33,570500000,22.8897,122.7087,-,IC
2015-11-03 07:02:03,189500000,22.8845,122.673,-,IC
2015-11-03 07:02:03,189600000,22.9001,122.6582,-,IC
2015-11-03 07:02:07,848000000,22.759,122.4997,-,IC
2015-11-03 07:02:55,103200000,22.9025,122.7183,-,IC
2015-11-03 07:02:55,103300000,22.9074,122.6856,-,IC
2015-11-03 07:02:55,372200000,22.9126,122.7162,-,IC
2015-11-03 07:02:55,372300000,22.9187,122.6733,-,IC
2015-11-03 07:04:26,560700000,22.8214,122.3942,-,IC
2015-11-03 07:04:26,655100000,22.8115,122.4255,-,IC
2015-11-03 07:05:20,975400000,22.9157,122.6807,-,IC
2015-11-03 07:05:20,975500000,22.9213,122.6418,-,IC
2015-11-03 07:05:20,975600000,22.8916,122.6656,-,IC
2015-11-03 07:07:09,345100000,22.871,122.6854,-,IC
2015-11-03 07:07:09,583800000,22.9267,122.6198,-,IC
2015-11-03 07:07:09,583900000,22.9385,122.6066,-,IC
2015-11-03 07:07:47,194100000,22.9298,122.6204,-,IC
2015-11-03 07:07:47,284300000,22.8733,122.6803,-,IC
2015-11-03 07:07:47,284500000,22.8584,122.6806,-,IC
2015-11-03 07:08:13,692100000,22.9257,122.6551,-,IC
2015-11-03 07:08:13,692300000,22.9043,122.6424,-,IC
2015-11-03 07:08:13,692600000,22.9273,122.6165,-,IC
2015-11-03 07:08:13,692700000,22.9219,122.6368,-,IC
2015-11-03 07:08:13,773900000,22.909,122.6182,-,IC
2015-11-03 07:08:13,981900000,22.8645,122.7148,-,IC
2015-11-03 07:09:08,312200000,22.8713,122.697,-,IC
2015-11-03 07:09:08,312400000,22.8815,122.7011,-,IC
2015-11-03 07:09:27,462400000,22.9022,122.7043,-,IC
2015-11-03 07:09:27,462600000,22.914,122.6609,-,IC
2015-11-03 07:09:27,462700000,22.9048,122.6698,-,IC
2015-11-03 07:09:27,632100000,22.8912,122.6567,-,IC
2015-11-03 07:09:27,699600000,22.8764,122.7167,-,IC
2015-11-03 07:09:27,791200000,22.8742,122.7054,-,IC
2015-11-03 07:09:27,984900000,22.89,122.6179,-,IC
2015-11-03 07:11:05,432700000,22.8834,122.6646,-,IC
2015-11-03 07:11:05,432900000,22.904,122.6858,-,IC
2015-11-03 07:11:05,433000000,22.8834,122.6965,-,IC
2015-11-03 07:11:05,433100000,22.8478,122.7121,-,IC
2015-11-03 07:11:05,433200000,22.8549,122.6891,-,IC
2015-11-03 07:11:05,433300000,22.8697,122.6527,-,IC
2015-11-03 07:12:46,456600000,22.8488,122.6638,-,IC
2015-11-03 07:14:05,711800000,22.8598,122.7027,-,IC
2015-11-03 07:52:51,483000000,23.1613,121.2671,-,IC
2015-11-03 08:38:08,997100000,22.667,122.6599,-,IC
2015-11-03 10:13:51,932500000,24.0882,121.8186,-,IC
2015-11-03 10:19:34,441500000,22.6652,122.6964,-,IC
2015-11-03 10:19:34,441700000,22.6579,122.6781,-,IC
2015-11-03 10:19:34,441800000,22.6586,122.7109,-,IC
2015-11-03 10:34:41,489500000,22.7176,122.6692,-,IC
2015-11-03 10:34:41,489600000,22.7094,122.7114,-,IC
2015-11-03 10:36:19,292900000,22.7068,122.677,-,IC
2015-11-03 10:36:19,293000000,22.6773,122.7156,-,IC
2015-11-03 10:36:19,293200000,22.6864,122.7161,-,IC
2015-11-03 11:27:00,830600000,22.808,122.6545,-,IC
2015-11-03 14:42:25,293100000,22.6315,122.4472,-,IC
2015-11-03 14:42:25,293200000,22.6152,122.457,-,IC
2015-11-03 14:42:25,293500000,22.6116,122.4219,-,IC
2015-11-03 18:08:21,186500000,23.2372,121.7619,-,IC
2015-11-03 18:24:33,94500000,23.1491,121.4969,-,IC
2015-11-03 18:39:30,956500000,23.5516,121.8746,-,IC
2015-11-03 18:39:31,65600000,23.5455,121.8633,-,IC
2015-11-03 18:40:57,509800000,23.5922,121.8807,-,IC
2015-11-03 18:40:57,509900000,23.5656,121.8534,-,IC
2015-11-03 18:40:57,596100000,23.5456,121.7845,-,IC
2015-11-03 18:40:57,770500000,23.6006,121.8261,-,IC
2015-11-03 18:40:57,770700000,23.6059,121.815,-,IC
2015-11-03 18:40:57,782300000,23.5502,121.8901,-,IC
2015-11-03 18:40:57,782400000,23.5301,121.8671,-,IC
2015-11-03 18:40:57,835900000,23.6486,121.8515,-,IC
2015-11-03 18:40:57,836000000,23.6175,121.8246,-,IC
2015-11-03 18:43:04,995400000,23.6199,121.803,-,IC
2015-11-03 18:43:05,168700000,23.5653,121.8444,-,IC
2015-11-03 18:43:05,185300000,23.5666,121.8327,-,IC
2015-11-03 18:43:05,212300000,23.5762,121.8465,-,IC
2015-11-03 18:46:00,545000000,23.5504,121.8273,-,IC
2015-11-03 18:46:00,552400000,23.5821,121.8393,-,IC
2015-11-03 18:46:00,552500000,23.5735,121.831,-,IC
2015-11-03 18:46:00,554300000,23.5732,121.8436,-,IC
2015-11-03 18:46:00,554400000,23.5653,121.8358,-,IC
2015-11-03 18:46:00,761500000,23.6213,121.9008,-,IC
2015-11-03 18:46:01,122400000,23.6451,121.8698,-,IC
2015-11-03 18:46:01,122600000,23.6412,121.887,-,IC
2015-11-03 18:46:01,170400000,23.6066,121.8955,-,IC
2015-11-03 19:17:17,986900000,23.6108,121.6889,-,IC
2015-11-03 20:37:09,654600000,23.9322,122.3349,-,IC
2015-11-03 20:37:09,654800000,23.9247,122.314,-,IC
2015-11-03 20:37:32,290200000,22.8961,122.152,-,IC
2015-11-03 20:37:32,317400000,22.8859,122.1727,-,IC
2015-11-03 20:37:32,345893715,22.6579055786133,122.684524536133,-16.2245,CG
2015-11-03 20:37:32,411400000,22.8654,122.2062,-,IC
2015-11-03 20:37:32,442100000,22.887,122.1689,-,IC
2015-11-03 21:04:58,122900000,23.5166,121.6345,-,IC
2015-11-03 21:04:58,197200000,23.4874,121.6973,-,IC
2015-11-03 21:04:58,376700000,23.4652,121.66,-,IC
2015-11-03 21:04:58,433100000,23.4766,121.6784,-,IC
2015-11-03 21:04:58,479300000,23.4771,121.6362,-,IC
2015-11-03 23:27:24,832000000,23.6774,122.3181,-,IC
2015-11-04 00:31:31,629700000,22.865,122.1725,-,IC
2015-11-04 01:15:45,394100000,22.696,122.0606,-,IC
2015-11-04 01:15:45,403100000,22.752,122.063,-,IC
2015-11-04 01:15:45,403200000,22.7655,122.0364,-,IC
2015-11-04 01:15:45,403300000,22.7589,122.0511,-,IC
2015-11-04 01:16:47,783800000,22.7143,122.0858,-,IC
2015-11-04 01:16:48,278100000,22.7686,122.0348,-,IC
2015-11-04 01:16:48,278200000,22.7594,122.0582,-,IC
2015-11-04 01:17:57,700600000,22.6985,122.0703,-,IC
2015-11-04 01:17:57,705400000,22.7145,122.0526,-,IC
2015-11-04 01:19:03,148500000,22.7539,121.9933,-,IC
2015-11-04 01:19:03,298800000,22.7138,122.0399,-,IC
2015-11-04 01:19:03,305100000,22.7378,121.9982,-,IC
2015-11-04 01:19:03,348900000,22.7538,121.9781,-,IC
2015-11-04 01:19:03,428300000,22.7136,122.0266,-,IC
2015-11-04 01:19:03,428500000,22.7327,122.0049,-,IC
2015-11-04 01:19:30,105800000,23.6179,122.2894,-,IC
2015-11-04 01:19:30,106000000,23.6184,122.2772,-,IC
2015-11-04 01:23:26,52100000,23.6291,122.2964,-,IC
2015-11-04 01:23:26,52300000,23.6301,122.27,-,IC
2015-11-04 01:23:26,89000000,23.5907,122.3174,-,IC
2015-11-04 01:24:45,420900000,22.7319,122.0463,-,IC
2015-11-04 01:24:45,429200000,22.7352,122.0495,-,IC
2015-11-04 01:24:45,465600000,22.734,122.0202,-,IC
2015-11-04 01:24:45,473700000,22.7316,122.0588,-,IC
2015-11-04 01:24:45,508700000,22.7446,122.043,-,IC
2015-11-04 01:24:45,735200000,22.7039,122.0552,-,IC
2015-11-04 01:24:45,735300000,22.6907,122.0678,-,IC
2015-11-04 01:24:45,735500000,22.7212,122.0397,-,IC
2015-11-04 01:24:45,784500000,22.7226,122.0477,-,IC
2015-11-04 01:24:46,77500000,22.7345,122.0081,-,IC
2015-11-04 01:26:39,861300000,22.739,122.0359,-,IC
2015-11-04 01:26:40,28500000,22.7383,122.0822,-,IC
2015-11-04 01:26:40,28600000,22.7478,122.0708,-,IC
2015-11-04 01:28:44,828700000,22.8151,122.4155,-,IC
2015-11-04 01:28:44,862600000,22.7911,122.4317,-,IC
2015-11-04 01:31:27,542300000,22.6665,122.166,-,IC
2015-11-04 01:31:27,542400000,22.673,122.1582,-,IC
2015-11-04 01:31:27,632800000,22.6929,122.1432,-,IC
2015-11-04 01:33:00,940000000,22.7481,121.9662,-,IC
2015-11-04 01:33:00,940100000,22.7348,121.9884,-,IC
2015-11-04 01:33:01,112000000,22.7664,121.949,-,IC
2015-11-04 01:33:01,112200000,22.7581,121.9634,-,IC
2015-11-04 01:33:13,725100000,23.5839,122.2877,-,IC
2015-11-04 01:35:23,357700000,22.7883,121.9764,-,IC
2015-11-04 01:35:23,357900000,22.7683,121.9914,-,IC
2015-11-04 01:35:23,437700000,22.7917,121.999,-,IC
2015-11-04 01:35:33,847437320,23.6155643463135,122.592002868652,17.6305,CG
2015-11-04 01:35:33,847500000,23.5742,122.3021,-,IC
2015-11-04 01:36:22,1300000,22.7554,121.9929,-,IC
2015-11-04 01:43:10,230900000,23.6308,122.2052,-,IC
2015-11-04 01:43:10,247400000,23.6255,122.2443,-,IC
2015-11-04 01:43:10,247500000,23.6168,122.2299,-,IC
2015-11-04 01:43:10,247600000,23.6121,122.2083,-,IC
2015-11-04 01:45:18,686500000,23.6268,122.2675,-,IC
2015-11-04 01:45:18,686600000,23.6322,122.2767,-,IC
2015-11-04 01:47:20,571700000,22.7048,122.1514,-,IC
2015-11-04 01:47:43,933800000,23.6317,122.2489,-,IC
2015-11-04 01:48:11,233000000,22.7566,122.6476,-,IC
2015-11-04 01:48:11,233200000,22.7555,122.6667,-,IC
2015-11-04 01:48:11,233400000,22.7423,122.6895,-,IC
2015-11-04 01:48:11,312000000,22.7244,122.7046,-,IC
2015-11-04 01:48:11,313900000,22.7219,122.6879,-,IC
2015-11-04 01:48:11,314000000,22.7288,122.6763,-,IC
2015-11-04 01:51:20,744800000,23.6242,122.2453,-,IC
2015-11-04 01:53:31,441200000,22.7143,122.6456,-,IC
2015-11-04 01:57:29,916700000,22.7658,122.6234,-,IC
2015-11-04 02:11:24,428100000,22.6834,122.2796,-,IC
2015-11-04 02:13:22,406600000,22.6603,122.2542,-,IC
2015-11-04 02:13:22,425200000,22.6941,122.2433,-,IC
2015-11-04 02:20:24,681800000,22.8067,122.36,-,IC
2015-11-04 02:20:24,681900000,22.7912,122.3441,-,IC
2015-11-04 02:20:24,682000000,22.8055,122.3499,-,IC
2015-11-04 02:20:24,682100000,22.8329,122.3172,-,IC
2015-11-04 02:24:27,366300000,22.7849,122.3308,-,IC
2015-11-04 02:27:48,855300000,22.7878,122.3265,-,IC
2015-11-04 02:27:49,372200000,22.7629,122.4509,-,IC
2015-11-04 03:00:16,721000000,22.7071,122.0697,-,IC
2015-11-04 03:00:16,726900000,22.7075,122.0859,-,IC
2015-11-04 03:00:16,830900000,22.6988,122.1249,-,IC
2015-11-04 03:05:13,787700000,24.5598,122.4233,-,IC
2015-11-04 03:05:13,787800000,24.5512,122.4166,-,IC
2015-11-04 03:09:37,558300000,22.7132,122.6365,-,IC
2015-11-04 03:09:37,558400000,22.7075,122.6547,-,IC
2015-11-04 03:13:17,628300000,22.7183,122.6328,-,IC
2015-11-04 03:15:07,423400000,22.6905,122.2852,-,IC
2015-11-04 03:15:07,423500000,22.7011,122.2617,-,IC
2015-11-04 03:19:52,473000000,22.6537,122.6447,-,IC
2015-11-04 03:19:52,473200000,22.6772,122.6222,-,IC
2015-11-04 04:23:39,484100000,23.3393,121.8475,-,IC
2015-11-04 04:23:39,484200000,23.3266,121.8427,-,IC
2015-11-04 04:23:39,497700000,23.363,121.8353,-,IC
2015-11-04 04:23:39,497800000,23.3669,121.8523,-,IC
2015-11-04 04:23:39,506400000,23.3864,121.8555,-,IC
2015-11-04 05:28:26,375000000,23.6806,121.9921,-,IC
2015-11-04 05:28:26,380500000,23.6644,121.9936,-,IC
2015-11-04 05:28:26,666700000,23.655,121.9992,-,IC
2015-11-04 05:28:26,666800000,23.6487,122.0015,-,IC
2015-11-04 05:28:26,666900000,23.6432,122.017,-,IC
2015-11-04 05:28:26,680400000,23.6373,122.0412,-,IC
2015-11-04 05:28:26,713900000,23.6098,122.0715,-,IC
2015-11-04 05:28:26,714000000,23.6241,122.0468,-,IC
2015-11-04 05:28:26,714200000,23.6466,122.0245,-,IC
2015-11-04 05:28:26,773900000,23.6373,122.0306,-,IC
2015-11-04 05:28:26,774100000,23.6445,122.0481,-,IC
2015-11-04 05:34:37,811300000,23.6705,121.9979,-,IC
2015-11-04 05:34:38,17500000,23.6554,122.0105,-,IC
2015-11-04 05:34:38,167400000,23.6707,122.028,-,IC
2015-11-04 05:34:38,174000000,23.6252,122.0406,-,IC
2015-11-04 05:34:38,222600000,23.6421,122.0451,-,IC
2015-11-04 05:45:17,932000000,23.7167,122.006,-,IC
2015-11-04 05:45:18,4000000,23.6719,122.0062,-,IC
2015-11-04 05:45:18,4100000,23.6959,121.9916,-,IC
2015-11-04 06:01:28,325800000,23.7074,121.9094,-,IC
2015-11-04 07:54:30,270700000,23.81,122.684,-,IC
2015-11-04 07:54:30,270800000,23.7984,122.6587,-,IC
2015-11-04 08:54:56,108600000,24.3868,122.357,-,IC
2015-11-04 09:01:02,247100000,24.8219,121.7472,-,IC
2015-11-04 09:02:07,56300000,25.1038,122.6078,-,IC
2015-11-04 09:02:56,57000000,23.9996,122.3876,-,IC
2015-11-04 09:03:58,657000000,24.5708,122.1177,-,IC
2015-11-04 09:04:51,365500000,24.8418,121.7266,-,IC
2015-11-04 09:05:25,137600000,24.5682,122.1236,-,IC
2015-11-04 09:06:11,935200000,24.8456,121.7152,-,IC
2015-11-04 09:06:11,937100000,25.1252,122.6527,-,IC
2015-11-04 09:06:11,939800000,25.1439,122.6702,-,IC
2015-11-04 09:06:12,1100000,25.1434,122.6595,-,IC
2015-11-04 09:06:54,639600000,25.1378,122.6942,-,IC
2015-11-04 09:07:28,829600000,24.5718,122.1037,-,IC
2015-11-04 09:07:29,143000000,24.5901,122.1253,-,IC
2015-11-04 09:07:29,143500000,24.5766,122.1285,-,IC
2015-11-04 09:07:29,144100000,24.8647,121.7428,-,IC
2015-11-04 09:08:38,888800000,24.5773,122.1017,-,IC
2015-11-04 09:08:38,918300000,24.6091,122.1401,-,IC
2015-11-04 09:08:38,963200000,24.586,122.1167,-,IC
2015-11-04 09:08:39,270900000,25.1288,122.647,-,IC
2015-11-04 09:09:24,391000000,24.5809,122.1224,-,IC
2015-11-04 09:09:24,391200000,24.8722,121.7388,-,IC
2015-11-04 09:10:03,230100000,24.5845,122.1099,-,IC
2015-11-04 09:10:03,268300000,24.6047,122.1127,-,IC
2015-11-04 09:11:16,344300000,24.617,122.1197,-,IC
2015-11-04 09:12:24,173800000,25.2421,122.703,-,IC
2015-11-04 09:12:24,173900000,25.226,122.6583,-,IC
2015-11-04 09:12:24,174000000,25.2707,122.6986,-,IC
2015-11-04 09:13:59,515700000,25.1777,122.5973,-,IC
2015-11-04 09:13:59,515800000,25.1856,122.6038,-,IC
2015-11-04 09:15:35,722300000,25.2539,122.5874,-,IC
2015-11-04 09:15:35,805100000,25.2408,122.5722,-,IC
2015-11-04 09:15:35,805500000,24.8996,121.7153,-,IC
2015-11-04 09:15:59,662219357,24.9090728759766,122.079208374023,-33.4665,CG
2015-11-04 09:15:59,825800000,24.6058,122.1213,-,IC
2015-11-04 09:15:59,825900000,24.5929,122.1064,-,IC
2015-11-04 09:15:59,826400000,25.144,122.5555,-,IC
2015-11-04 09:16:51,951300000,24.6293,122.1876,-,IC
2015-11-04 09:17:56,119900000,24.8848,121.7237,-,IC
2015-11-04 09:18:46,628900000,25.2815,122.615,-,IC
2015-11-04 09:18:46,864000000,25.2456,122.6039,-,IC
2015-11-04 09:18:46,864100000,25.3348,122.6721,-,IC
2015-11-04 09:19:58,890400000,25.2561,122.6214,-,IC
2015-11-04 09:19:59,396200000,24.6019,122.1673,-,IC
2015-11-04 09:19:59,396500000,24.8977,121.6911,-,IC
2015-11-04 09:21:26,112300000,25.2281,122.4826,-,IC
2015-11-04 09:22:42,530600000,25.2805,122.5918,-,IC
2015-11-04 09:22:42,672300000,25.299,122.6026,-,IC
2015-11-04 09:26:10,325100000,25.3242,122.5629,-,IC
2015-11-04 09:26:10,325800000,25.3683,122.6346,-,IC
2015-11-04 09:26:10,330500000,25.3344,122.5541,-,IC
2015-11-04 09:27:28,569100000,25.3078,122.4953,-,IC
2015-11-04 09:27:28,791500000,25.2666,122.5781,-,IC
2015-11-04 09:27:28,859500000,25.3482,122.613,-,IC
2015-11-04 09:27:28,859900000,24.9333,121.6593,-,IC
2015-11-04 09:27:28,860200000,25.2948,122.4664,-,IC
2015-11-04 09:28:46,212300000,24.9335,121.6764,-,IC
2015-11-04 09:28:46,212500000,25.2961,122.4693,-,IC
2015-11-04 09:28:46,214500000,25.3198,122.5157,-,IC
2015-11-04 09:28:46,352700000,25.3759,122.5514,-,IC
2015-11-04 09:28:46,489800000,25.3377,122.5974,-,IC
2015-11-04 09:28:46,490000000,25.3348,122.5476,-,IC
2015-11-04 09:28:46,490100000,25.3289,122.5346,-,IC
2015-11-04 09:28:46,490200000,25.3279,122.5809,-,IC
2015-11-04 09:28:46,490300000,25.3682,122.6079,-,IC
2015-11-04 09:28:46,490600000,25.3931,122.6259,-,IC
2015-11-04 09:28:46,509100000,25.302,122.5312,-,IC
2015-11-04 09:28:47,169900000,24.6371,122.136,-,IC
2015-11-04 09:30:18,23200000,25.313,122.4581,-,IC
2015-11-04 09:30:18,23800000,25.2891,122.4346,-,IC
2015-11-04 09:30:18,26900000,25.3575,122.5736,-,IC
2015-11-04 09:31:54,158500000,25.4047,122.5602,-,IC
2015-11-04 09:31:54,158700000,25.367,122.5327,-,IC
2015-11-04 09:44:13,838000000,24.3289,122.6637,-,IC
2015-11-04 10:01:43,412700000,24.3707,122.5665,-,IC
2015-11-04 10:29:22,914200000,23.6535,122.4311,-,IC
2015-11-04 10:31:20,424700000,23.6555,122.4236,-,IC
2015-11-04 10:31:20,665600000,23.6326,122.4681,-,IC
2015-11-04 10:32:49,169600000,23.6517,122.425,-,IC
2015-11-04 10:32:49,215100000,23.6563,122.4501,-,IC
2015-11-04 10:32:49,215400000,23.6348,122.4543,-,IC
2015-11-04 10:32:49,306200000,23.6738,122.428,-,IC
2015-11-04 10:32:49,306202034,23.7998428344727,122.614555358887,13.098,CG
2015-11-04 10:32:49,363700000,23.6645,122.4407,-,IC
2015-11-04 10:32:49,363900000,23.6619,122.4305,-,IC
2015-11-04 10:32:49,448800000,23.6018,122.5547,-,IC
2015-11-04 10:35:05,79500000,23.6563,122.4716,-,IC
2015-11-04 10:35:05,141200000,23.6574,122.4541,-,IC
2015-11-04 10:40:21,741000000,24.102,122.5761,-,IC
2015-11-04 10:40:21,741100000,24.1111,122.5871,-,IC
2015-11-04 10:40:21,741200000,24.0921,122.5824,-,IC
2015-11-04 10:40:28,704500000,23.6667,122.4561,-,IC
2015-11-04 10:40:28,736000000,23.6533,122.4984,-,IC
2015-11-04 10:40:29,31600000,23.6863,122.5021,-,IC
2015-11-04 10:40:29,31700000,23.6929,122.515,-,IC
2015-11-04 10:49:28,471700000,23.7375,122.4133,-,IC
2015-11-04 10:49:28,476500000,23.7347,122.395,-,IC
2015-11-04 10:49:39,980400000,24.1603,122.5926,-,IC
2015-11-04 10:50:46,864200000,23.7268,122.4394,-,IC
2015-11-04 10:50:46,864300000,23.7237,122.4292,-,IC
2015-11-04 10:50:46,864400000,23.712,122.4291,-,IC
2015-11-04 10:50:46,864500000,23.7077,122.4499,-,IC
2015-11-04 10:50:46,864600000,23.7007,122.4881,-,IC
2015-11-04 10:51:47,617100000,23.7149,122.4755,-,IC
2015-11-04 10:51:47,617300000,23.7077,122.4572,-,IC
2015-11-04 10:54:08,126100000,23.7223,122.4232,-,IC
2015-11-04 10:54:08,143600000,23.7175,122.4044,-,IC
2015-11-04 10:55:47,194100000,23.7347,122.4096,-,IC
2015-11-04 10:55:47,194200000,23.7441,122.4128,-,IC
