日期時間,奈秒,經度,緯度,電流強度(kA),雷擊型態
2015-03-23 08:05:48,26900000,25.1428,121.0008,-,IC
2015-03-23 08:05:48,55600000,25.1141,120.9424,-,IC
2015-03-23 08:05:48,55700000,25.1135,120.9522,-,IC
2015-03-23 08:05:48,55800000,25.1042,120.9616,-,IC
2015-03-23 08:05:48,55900000,25.1187,120.9684,-,IC
2015-03-23 08:05:48,69100000,25.1758,121.0057,-,IC
2015-03-23 08:06:12,386000000,25.3588,121.0549,-,IC
2015-03-23 08:06:12,430500000,25.2296,121.0429,-,IC
2015-03-23 08:06:12,434100000,25.2634,121.1106,-,IC
2015-03-23 08:06:12,679100000,25.497,121.1587,-,IC
2015-03-23 08:06:12,689900000,25.2928,121.3154,-,IC
2015-03-23 08:06:54,232800000,25.7068,121.2252,-,IC
2015-03-23 08:06:54,232900000,25.5171,121.176,-,IC
2015-03-23 08:06:54,280100000,25.6242,121.2352,-,IC
2015-03-23 08:06:54,524500000,25.6126,121.1595,-,IC
2015-03-23 08:06:54,560600000,25.7052,121.2627,-,IC
2015-03-23 08:06:54,612900000,25.2825,121.4089,-,IC
2015-03-23 08:06:54,613700000,25.2909,121.4077,-,IC
2015-03-23 08:06:54,623700000,25.5888,121.1352,-,IC
2015-03-23 08:06:54,672400000,25.2693,121.3875,-,IC
2015-03-23 08:06:54,678900000,25.2647,121.3883,-,IC
2015-03-23 08:06:54,679000000,25.2639,121.3883,-,IC
2015-03-23 08:06:54,679100000,25.2755,121.3755,-,IC
2015-03-23 08:06:54,713700000,25.2705,121.4032,-,IC
2015-03-23 08:06:54,746000000,26.0848,121.3202,-,IC
2015-03-23 08:06:54,746200000,25.2596,121.3715,-,IC
2015-03-23 08:06:54,833000000,25.1247,121.0356,-,IC
2015-03-23 08:06:54,833100000,25.1352,121.0454,-,IC
2015-03-23 08:06:54,833200000,25.202,121.0447,-,IC
2015-03-23 08:06:54,836800000,25.2647,121.0653,-,IC
2015-03-23 08:06:54,836900000,25.2528,121.0631,-,IC
2015-03-23 08:06:54,837000000,25.2565,121.0816,-,IC
2015-03-23 08:06:54,837200000,25.636,121.1537,-,IC
2015-03-23 08:06:54,837300000,25.7397,121.1508,-,IC
2015-03-23 08:06:54,837400000,25.503,121.08,-,IC
2015-03-23 08:06:54,854100000,25.2676,121.3824,-,IC
2015-03-23 08:06:54,854200000,25.2709,121.3823,-,IC
2015-03-23 08:06:54,854300000,25.2626,121.3863,-,IC
2015-03-23 08:06:54,854400000,25.2719,121.3812,-,IC
2015-03-23 08:06:54,854500000,25.2595,121.3791,-,IC
2015-03-23 08:06:54,868100000,25.3937,121.0975,-,IC
2015-03-23 08:06:54,868200000,25.2731,121.0735,-,IC
2015-03-23 08:06:54,868300000,25.2718,121.0675,-,IC
2015-03-23 08:06:54,868400000,25.2454,121.062,-,IC
2015-03-23 08:06:54,868500000,25.2525,121.0594,-,IC
2015-03-23 08:06:54,868600000,25.2397,121.046,-,IC
2015-03-23 08:06:54,868700000,25.2182,121.0349,-,IC
2015-03-23 08:06:54,868800000,25.2517,121.0401,-,IC
2015-03-23 08:06:54,868900000,25.2328,121.041,-,IC
2015-03-23 08:06:54,874400000,25.108,121.0054,-,IC
2015-03-23 08:06:54,886300000,25.1228,120.9901,-,IC
2015-03-23 08:06:54,913000000,25.1191,120.9995,-,IC
2015-03-23 08:06:54,945800000,25.1431,120.9771,-,IC
2015-03-23 08:07:52,127100000,25.2531,121.2347,-,IC
2015-03-23 08:07:52,128400000,25.2502,121.0675,-,IC
2015-03-23 08:07:52,128500000,25.2212,121.0618,-,IC
2015-03-23 08:07:52,128900000,25.258,121.0874,-,IC
2015-03-23 08:07:52,129500000,25.2524,121.1214,-,IC
2015-03-23 08:07:52,131200000,25.3358,121.0793,-,IC
2015-03-23 08:07:52,133100000,25.4074,121.0553,-,IC
2015-03-23 08:07:52,240000000,25.442,121.1431,-,IC
2015-03-23 08:07:52,245500000,25.3248,121.2346,-,IC
2015-03-23 08:07:52,245600000,25.2828,121.2901,-,IC
2015-03-23 08:07:52,358500000,25.268,121.093,-,IC
2015-03-23 08:07:52,358600000,25.2765,121.1212,-,IC
2015-03-23 08:07:52,358800000,25.2617,121.1148,-,IC
2015-03-23 08:07:52,394000000,25.4336,121.1629,-,IC
2015-03-23 08:07:52,394100000,25.4857,121.1664,-,IC
2015-03-23 08:07:52,425100000,25.2814,121.3638,-,IC
2015-03-23 08:07:52,427000000,25.4707,121.22,-,IC
2015-03-23 08:07:52,427100000,25.3569,121.2704,-,IC
2015-03-23 08:07:52,427200000,25.4344,121.211,-,IC
2015-03-23 08:07:52,437700000,25.4885,121.2073,-,IC
2015-03-23 08:07:52,437800000,25.4885,121.2073,-,IC
2015-03-23 08:07:52,484900000,25.4837,121.189,-,IC
2015-03-23 08:07:52,485000000,25.4837,121.189,-,IC
2015-03-23 08:07:52,485100000,25.4361,121.1724,-,IC
2015-03-23 08:07:52,924300000,25.2088,121.0174,-,IC
2015-03-23 08:07:53,158800000,25.1183,120.9499,-,IC
2015-03-23 08:07:53,220000000,25.1158,121.0096,-,IC
2015-03-23 08:07:53,220100000,25.1135,121.0099,-,IC
2015-03-23 08:07:53,253900000,25.1137,120.9998,-,IC
2015-03-23 08:08:00,364500000,25.2706,121.4236,-,IC
2015-03-23 08:08:00,364600000,25.2824,121.4247,-,IC
2015-03-23 08:08:00,364700000,25.2762,121.4235,-,IC
2015-03-23 08:08:00,437400000,25.2881,121.4313,-,IC
2015-03-23 08:10:06,482800000,25.3151,121.1854,-,IC
2015-03-23 08:10:06,483000000,25.3398,121.1714,-,IC
2015-03-23 08:10:06,483100000,25.337,121.1852,-,IC
2015-03-23 08:10:06,483200000,25.3627,121.1709,-,IC
2015-03-23 08:10:06,483300000,25.3396,121.1726,-,IC
2015-03-23 08:10:06,483500000,25.3452,121.1669,-,IC
2015-03-23 08:10:06,483600000,25.3782,121.1594,-,IC
2015-03-23 08:10:06,483700000,25.3578,121.1614,-,IC
2015-03-23 08:10:06,483800000,25.3904,121.1456,-,IC
2015-03-23 08:10:06,483900000,25.3628,121.174,-,IC
2015-03-23 08:10:06,484000000,25.3712,121.156,-,IC
2015-03-23 08:10:06,484100000,25.3619,121.1805,-,IC
2015-03-23 08:10:06,484200000,25.4029,121.159,-,IC
2015-03-23 08:10:06,484400000,25.344,121.1954,-,IC
2015-03-23 08:10:06,497100000,25.2667,121.3471,-,IC
2015-03-23 08:10:06,499300000,25.2761,121.3592,-,IC
2015-03-23 08:10:06,499900000,25.2738,121.3632,-,IC
2015-03-23 08:10:06,500400000,25.853,121.3259,-,IC
2015-03-23 08:10:06,500500000,25.283,121.3651,-,IC
2015-03-23 08:10:06,500600000,25.801,121.3035,-,IC
2015-03-23 08:10:06,500800000,25.2879,121.3679,-,IC
2015-03-23 08:10:06,501000000,25.286,121.3709,-,IC
2015-03-23 08:10:06,501100000,25.2881,121.375,-,IC
2015-03-23 08:10:06,501700000,25.2742,121.3776,-,IC
2015-03-23 08:10:06,507300000,25.9121,121.237,-,IC
2015-03-23 08:10:06,507500000,25.802,121.2537,-,IC
2015-03-23 08:10:06,508100000,25.324,121.3423,-,IC
2015-03-23 08:10:06,508700000,25.3083,121.3436,-,IC
2015-03-23 08:10:06,509100000,25.315,121.3431,-,IC
2015-03-23 08:10:06,509300000,25.3108,121.3467,-,IC
2015-03-23 08:10:06,509600000,25.8179,121.2235,-,IC
2015-03-23 08:10:06,531800000,25.8136,121.2268,-,IC
2015-03-23 08:10:06,540900000,25.3107,121.1751,-,IC
2015-03-23 08:10:06,541000000,25.284,121.1821,-,IC
2015-03-23 08:10:06,541500000,25.2983,121.3095,-,IC
2015-03-23 08:10:06,541600000,25.2825,121.3217,-,IC
2015-03-23 08:10:06,541900000,25.3121,121.3086,-,IC
2015-03-23 08:10:06,542200000,25.3085,121.3107,-,IC
2015-03-23 08:10:06,542800000,25.6181,121.2053,-,IC
2015-03-23 08:10:06,542900000,25.6517,121.1996,-,IC
2015-03-23 08:10:06,546100000,25.6622,121.1681,-,IC
2015-03-23 08:10:06,548500000,25.7117,121.2264,-,IC
2015-03-23 08:10:06,555400000,25.2772,121.3579,-,IC
2015-03-23 08:10:06,681800000,25.3036,121.1962,-,IC
2015-03-23 08:10:06,681900000,25.3267,121.1855,-,IC
2015-03-23 08:10:06,682200000,25.3424,121.1602,-,IC
2015-03-23 08:10:06,689000000,25.3749,121.1224,-,IC
2015-03-23 08:10:06,689100000,25.3411,121.1813,-,IC
2015-03-23 08:10:06,689200000,25.3587,121.1539,-,IC
2015-03-23 08:10:06,724600000,25.4178,121.114,-,IC
2015-03-23 08:10:06,941600000,25.344,121.1446,-,IC
2015-03-23 08:10:06,941700000,25.337,121.1549,-,IC
2015-03-23 08:10:06,941800000,25.3461,121.1671,-,IC
2015-03-23 08:10:06,941900000,25.3408,121.1607,-,IC
2015-03-23 08:10:06,942000000,25.3359,121.1678,-,IC
2015-03-23 08:10:06,942100000,25.3226,121.159,-,IC
2015-03-23 08:10:06,942200000,25.3346,121.1598,-,IC
2015-03-23 08:10:07,21000000,25.7483,121.1868,-,IC
2015-03-23 08:10:07,21100000,25.7483,121.1868,-,IC
2015-03-23 08:10:07,53100000,25.5967,121.1717,-,IC
2015-03-23 08:10:07,54900000,25.4315,121.2403,-,IC
2015-03-23 08:10:07,64400000,25.3571,121.3352,-,IC
2015-03-23 08:10:21,999900000,26.4237,121.2788,-,IC
2015-03-23 08:10:22,338000000,25.8897,121.396,-,IC
2015-03-23 08:10:22,338200000,25.8248,121.4231,-,IC
2015-03-23 08:10:22,338300000,25.7557,121.4374,-,IC
2015-03-23 08:10:22,338400000,25.779,121.4439,-,IC
2015-03-23 08:10:22,338500000,25.8182,121.4105,-,IC
2015-03-23 08:10:22,338600000,25.8182,121.4105,-,IC
2015-03-23 08:10:22,429700000,26.1424,121.2316,-,IC
2015-03-23 08:10:22,432700000,25.8493,121.4285,-,IC
2015-03-23 08:10:22,433000000,25.8663,121.4322,-,IC
2015-03-23 08:10:22,457200000,25.7357,121.4461,-,IC
2015-03-23 08:10:22,499700000,25.9872,121.1233,-,IC
2015-03-23 08:10:22,500700000,25.6738,121.2494,-,IC
2015-03-23 08:10:22,500900000,25.6553,121.2523,-,IC
2015-03-23 08:10:22,501500000,25.9196,121.1782,-,IC
2015-03-23 08:10:22,501700000,25.8933,121.1392,-,IC
2015-03-23 08:10:22,501900000,25.6695,121.2835,-,IC
2015-03-23 08:10:22,502200000,25.694,121.2626,-,IC
2015-03-23 08:10:22,503000000,26.2753,121.1706,-,IC
2015-03-23 08:10:22,504100000,26.2912,121.1642,-,IC
2015-03-23 08:10:22,654100000,25.6665,121.1895,-,IC
2015-03-23 08:10:22,654200000,25.771,121.1244,-,IC
2015-03-23 08:10:22,654300000,25.8001,121.1102,-,IC
2015-03-23 08:10:22,654400000,25.782,121.0882,-,IC
2015-03-23 08:10:22,654700000,25.6634,121.1906,-,IC
2015-03-23 08:10:22,654800000,25.8531,121.1033,-,IC
2015-03-23 08:10:22,723600000,25.9871,121.1484,-,IC
2015-03-23 08:10:22,723900000,25.636,121.2991,-,IC
2015-03-23 08:10:23,14800000,25.8265,121.1115,-,IC
2015-03-23 08:10:23,18800000,25.8095,121.195,-,IC
2015-03-23 08:11:03,772900000,25.2738,121.3371,-,IC
2015-03-23 08:11:03,773200000,25.3037,121.3203,-,IC
2015-03-23 08:11:03,773400000,25.6612,121.1943,-,IC
2015-03-23 08:11:03,775800000,25.5606,121.1181,-,IC
2015-03-23 08:11:03,776300000,25.4887,121.142,-,IC
2015-03-23 08:11:03,776400000,25.4813,121.1403,-,IC
2015-03-23 08:11:03,777000000,25.5499,121.1305,-,IC
2015-03-23 08:11:03,778500000,25.3473,121.2087,-,IC
2015-03-23 08:11:03,871900000,25.7649,121.2216,-,IC
2015-03-23 08:11:03,977200000,25.3058,121.352,-,IC
2015-03-23 08:11:03,977300000,25.3098,121.3599,-,IC
2015-03-23 08:11:03,977400000,25.2903,121.3724,-,IC
2015-03-23 08:11:03,977500000,25.3147,121.365,-,IC
2015-03-23 08:11:03,977600000,25.2939,121.3786,-,IC
2015-03-23 08:11:03,977700000,26.0801,121.3856,-,IC
2015-03-23 08:11:03,998500000,25.3029,121.3922,-,IC
2015-03-23 08:11:03,998600000,25.3156,121.392,-,IC
2015-03-23 08:11:04,6900000,25.5221,121.1956,-,IC
2015-03-23 08:11:04,10200000,25.9961,121.323,-,IC
2015-03-23 08:11:04,10300000,25.9961,121.323,-,IC
2015-03-23 08:11:04,15000000,25.3049,121.1521,-,IC
2015-03-23 08:11:04,106300000,26.0274,121.2855,-,IC
2015-03-23 08:11:04,106400000,26.0274,121.2855,-,IC
2015-03-23 08:12:04,675700000,25.4908,121.1934,-,IC
2015-03-23 08:12:04,675800000,25.4908,121.1934,-,IC
2015-03-23 08:12:04,685400000,25.3977,121.2092,-,IC
2015-03-23 08:12:04,685500000,25.3928,121.2138,-,IC
2015-03-23 08:12:04,745600000,25.281,121.3668,-,IC
2015-03-23 08:12:04,759300000,25.254,121.386,-,IC
2015-03-23 08:12:04,797200000,25.2853,121.354,-,IC
2015-03-23 08:12:04,816900000,25.2616,121.3795,-,IC
2015-03-23 08:12:04,817000000,25.2599,121.3795,-,IC
2015-03-23 08:12:04,898400000,25.3114,121.1255,-,IC
2015-03-23 08:12:04,913800000,25.332,121.4306,-,IC
2015-03-23 08:12:04,913900000,25.335,121.4402,-,IC
2015-03-23 08:12:04,914000000,25.33,121.4481,-,IC
2015-03-23 08:12:04,915200000,25.3372,121.4174,-,IC
2015-03-23 08:12:04,989400000,25.3874,121.3093,-,IC
2015-03-23 08:12:04,992000000,25.5509,121.1349,-,IC
2015-03-23 08:12:04,992100000,25.6999,121.2155,-,IC
2015-03-23 08:12:04,993700000,25.7893,121.3184,-,IC
2015-03-23 08:12:04,994200000,25.9459,121.2676,-,IC
2015-03-23 08:12:05,5500000,25.7719,121.242,-,IC
2015-03-23 08:12:05,5600000,25.7719,121.242,-,IC
2015-03-23 08:12:05,53600000,25.299,121.113,-,IC
2015-03-23 08:12:05,65000000,25.3175,121.0938,-,IC
2015-03-23 08:12:05,118600000,25.8292,121.1956,-,IC
2015-03-23 08:12:05,150000000,25.3152,121.1006,-,IC
2015-03-23 08:12:05,150100000,25.2992,121.1207,-,IC
2015-03-23 08:12:05,150200000,25.339,121.0841,-,IC
2015-03-23 08:12:05,150300000,25.3399,121.097,-,IC
2015-03-23 08:12:05,226100000,25.2476,121.0622,-,IC
2015-03-23 08:12:11,848200000,25.1352,120.9968,-,IC
2015-03-23 08:12:11,849800000,25.1271,120.992,-,IC
2015-03-23 08:12:11,849900000,25.1143,121.0081,-,IC
2015-03-23 08:12:11,850000000,25.1121,120.9899,-,IC
2015-03-23 08:12:11,850100000,25.1212,120.9971,-,IC
2015-03-23 08:12:11,850200000,25.1205,121.0058,-,IC
2015-03-23 08:12:11,850300000,25.1178,121.0017,-,IC
2015-03-23 08:12:11,850400000,25.1176,120.9898,-,IC
2015-03-23 08:12:11,850600000,25.1119,120.9935,-,IC
2015-03-23 08:12:11,850700000,25.1168,121.0002,-,IC
2015-03-23 08:12:11,850800000,25.1146,120.9993,-,IC
2015-03-23 08:12:11,851000000,25.111,121.002,-,IC
2015-03-23 08:12:11,851200000,25.1157,121.0001,-,IC
2015-03-23 08:12:11,851500000,25.1142,121.0049,-,IC
2015-03-23 08:12:11,852200000,25.114,120.9967,-,IC
2015-03-23 08:12:11,852600000,25.1205,120.9997,-,IC
2015-03-23 08:12:11,852800000,25.115,120.9938,-,IC
2015-03-23 08:12:11,852900000,25.119,120.9973,-,IC
2015-03-23 08:12:11,853300000,25.1165,121.0003,-,IC
2015-03-23 08:12:11,853900000,25.1089,121.0024,-,IC
2015-03-23 08:12:11,854300000,25.1135,121.0042,-,IC
2015-03-23 08:12:11,854400000,25.1146,121.0143,-,IC
2015-03-23 08:12:11,854600000,25.1187,121.0143,-,IC
2015-03-23 08:12:11,854700000,25.1068,121.0107,-,IC
2015-03-23 08:12:11,854800000,25.1032,121.0169,-,IC
2015-03-23 08:12:11,854900000,25.1098,121.0329,-,IC
2015-03-23 08:12:11,860800000,25.3021,121.0548,-,IC
2015-03-23 08:12:11,864300000,25.2817,121.0514,-,IC
2015-03-23 08:12:11,871700000,25.1127,121.0228,-,IC
2015-03-23 08:12:11,887200000,25.1055,121.0226,-,IC
2015-03-23 08:12:11,887300000,25.1039,121.0181,-,IC
2015-03-23 08:12:11,918000000,25.1062,120.9989,-,IC
2015-03-23 08:12:12,95100000,25.1204,121.0336,-,IC
2015-03-23 08:12:12,147900000,25.1066,121.0165,-,IC
2015-03-23 08:12:12,148000000,25.1208,121.0212,-,IC
2015-03-23 08:12:12,148100000,25.1251,121.0315,-,IC
2015-03-23 08:12:31,967600000,25.3043,121.3476,-,IC
2015-03-23 08:12:32,5600000,25.4986,121.1826,-,IC
2015-03-23 08:12:32,5700000,25.4986,121.1826,-,IC
2015-03-23 08:12:43,946500000,25.6034,121.3483,-,IC
2015-03-23 08:12:43,946600000,25.5819,121.3257,-,IC
2015-03-23 08:12:43,946700000,26.2985,121.2043,-,IC
2015-03-23 08:12:43,947000000,25.651,121.283,-,IC
2015-03-23 08:13:30,430900000,25.8148,121.162,-,IC
2015-03-23 08:13:30,528100000,25.5799,121.3379,-,IC
2015-03-23 08:13:30,528300000,25.5692,121.3516,-,IC
2015-03-23 08:13:30,528400000,25.5661,121.3558,-,IC
2015-03-23 08:13:30,528500000,25.5707,121.3451,-,IC
2015-03-23 08:13:30,590400000,25.5548,121.3493,-,IC
2015-03-23 08:13:30,590600000,25.6687,121.2669,-,IC
2015-03-23 08:13:30,590700000,25.6141,121.2782,-,IC
2015-03-23 08:13:30,590800000,25.6601,121.2538,-,IC
2015-03-23 08:13:30,599800000,25.5482,121.3466,-,IC
2015-03-23 08:13:30,599900000,25.5693,121.3516,-,IC
2015-03-23 08:13:30,600000000,25.5605,121.3596,-,IC
2015-03-23 08:13:30,660000000,26.2112,121.2053,-,IC
2015-03-23 08:13:30,667600000,25.6247,121.3291,-,IC
2015-03-23 08:13:30,708000000,25.8756,121.1628,-,IC
2015-03-23 08:13:30,795600000,25.6068,121.3368,-,IC
2015-03-23 08:13:30,795700000,25.5531,121.3548,-,IC
2015-03-23 08:13:30,795800000,25.5695,121.3416,-,IC
2015-03-23 08:13:30,810700000,25.5991,121.352,-,IC
2015-03-23 08:13:32,887500000,25.3414,121.2323,-,IC
2015-03-23 08:13:33,74200000,25.4381,121.1798,-,IC
2015-03-23 08:13:33,86100000,25.5907,121.1443,-,IC
2015-03-23 08:13:33,92400000,25.363,121.2048,-,IC
2015-03-23 08:13:33,109800000,25.2852,121.2871,-,IC
2015-03-23 08:13:33,109900000,25.3124,121.2675,-,IC
2015-03-23 08:13:33,110000000,25.4452,121.1768,-,IC
2015-03-23 08:13:33,120700000,25.5604,121.1907,-,IC
2015-03-23 08:13:33,184700000,25.4977,121.0901,-,IC
2015-03-23 08:13:33,184800000,25.5555,121.0998,-,IC
2015-03-23 08:13:33,238300000,25.3897,121.2007,-,IC
2015-03-23 08:13:33,238400000,25.287,121.282,-,IC
2015-03-23 08:13:33,238500000,25.3012,121.2667,-,IC
2015-03-23 08:13:33,251700000,25.3162,121.2544,-,IC
2015-03-23 08:13:33,280800000,25.5651,121.1489,-,IC
2015-03-23 08:13:33,280900000,25.529,121.1279,-,IC
2015-03-23 08:13:33,281000000,25.5987,121.1328,-,IC
2015-03-23 08:13:33,475400000,25.7121,121.2046,-,IC
2015-03-23 08:13:33,481600000,25.4072,121.1739,-,IC
2015-03-23 08:13:33,491000000,25.3347,121.1977,-,IC
2015-03-23 08:13:33,491100000,25.3211,121.1963,-,IC
2015-03-23 08:13:33,491200000,25.3978,121.1642,-,IC
2015-03-23 08:13:33,492900000,25.6657,121.1333,-,IC
2015-03-23 08:13:33,493000000,25.4896,121.1012,-,IC
2015-03-23 08:13:33,494600000,25.3069,121.3351,-,IC
2015-03-23 08:13:33,494700000,25.2945,121.3316,-,IC
2015-03-23 08:13:33,494800000,25.3153,121.2721,-,IC
2015-03-23 08:13:33,504500000,25.2785,121.347,-,IC
2015-03-23 08:13:33,525500000,25.251,121.3944,-,IC
2015-03-23 08:13:33,539100000,25.9426,121.3327,-,IC
2015-03-23 08:13:33,648600000,25.3301,121.1189,-,IC
2015-03-23 08:13:33,648700000,25.3309,121.1122,-,IC
2015-03-23 08:13:33,678300000,25.3333,121.121,-,IC
2015-03-23 08:13:33,678400000,25.3509,121.102,-,IC
2015-03-23 08:13:56,924700000,25.1234,121.0105,-,IC
2015-03-23 08:13:56,925200000,25.1064,121.0251,-,IC
2015-03-23 08:13:56,926200000,25.1187,121.0114,-,IC
2015-03-23 08:13:56,928800000,25.1195,121.0183,-,IC
2015-03-23 08:13:56,929000000,25.1054,121.0285,-,IC
2015-03-23 08:13:56,931200000,25.1619,121.0151,-,IC
2015-03-23 08:13:56,935600000,25.1695,121.0138,-,IC
2015-03-23 08:13:57,4600000,25.1531,121.0228,-,IC
2015-03-23 08:13:57,35700000,25.1043,121.0137,-,IC
2015-03-23 08:13:57,35800000,25.1012,121.0182,-,IC
2015-03-23 08:13:57,146000000,25.1717,120.9961,-,IC
2015-03-23 08:13:57,180000000,25.1502,121.0049,-,IC
2015-03-23 08:13:57,180100000,25.175,121.0127,-,IC
2015-03-23 08:13:57,180200000,25.1591,120.9945,-,IC
2015-03-23 08:13:57,185600000,25.1498,121.0298,-,IC
2015-03-23 08:13:57,206200000,25.1575,120.9926,-,IC
2015-03-23 08:13:57,206300000,25.1633,120.9938,-,IC
2015-03-23 08:13:57,206400000,25.1377,121.016,-,IC
2015-03-23 08:13:57,206500000,25.1508,121.0112,-,IC
2015-03-23 08:13:57,225800000,25.1566,120.9966,-,IC
2015-03-23 08:13:57,225900000,25.1402,121.0067,-,IC
2015-03-23 08:13:57,226000000,25.1533,121.015,-,IC
2015-03-23 08:13:57,226100000,25.1479,121.0043,-,IC
2015-03-23 08:13:57,276900000,25.141,121.0545,-,IC
2015-03-23 08:13:57,344300000,25.2143,121.0233,-,IC
2015-03-23 08:13:57,344400000,25.2143,121.0233,-,IC
2015-03-23 08:14:07,812600000,25.2846,121.4442,-,IC
2015-03-23 08:14:07,812700000,25.2881,121.4364,-,IC
2015-03-23 08:14:07,812800000,25.2777,121.4436,-,IC
2015-03-23 08:14:07,812900000,25.2806,121.4433,-,IC
2015-03-23 08:14:07,813000000,25.2819,121.4444,-,IC
2015-03-23 08:14:07,813200000,25.282,121.4468,-,IC
2015-03-23 08:14:07,981800000,25.2716,121.4335,-,IC
2015-03-23 08:14:07,992700000,25.3245,121.4498,-,IC
2015-03-23 08:14:07,993000000,25.3532,121.4558,-,IC
2015-03-23 08:14:07,993100000,25.3481,121.468,-,IC
2015-03-23 08:14:08,33500000,25.3305,121.4449,-,IC
2015-03-23 08:15:25,202200000,25.6123,121.3484,-,IC
2015-03-23 08:15:25,203500000,25.5677,121.3271,-,IC
2015-03-23 08:15:25,236000000,25.518,121.3707,-,IC
2015-03-23 08:15:25,236100000,25.518,121.3707,-,IC
2015-03-23 08:16:13,318400000,25.3581,121.1137,-,IC
2015-03-23 08:16:13,318500000,25.3914,121.0905,-,IC
2015-03-23 08:16:13,318700000,25.3935,121.0953,-,IC
2015-03-23 08:16:13,318900000,25.364,121.1302,-,IC
2015-03-23 08:16:13,319800000,25.3635,121.1331,-,IC
2015-03-23 08:16:13,320200000,25.3748,121.0993,-,IC
2015-03-23 08:16:13,320400000,25.3969,121.1049,-,IC
2015-03-23 08:16:13,320800000,25.3754,121.0937,-,IC
2015-03-23 08:16:13,321400000,25.4106,121.0918,-,IC
2015-03-23 08:16:13,321600000,25.4133,121.0853,-,IC
2015-03-23 08:16:13,321900000,25.4346,121.0861,-,IC
2015-03-23 08:16:13,326800000,25.4249,121.0865,-,IC
2015-03-23 08:16:13,333500000,25.3579,121.0827,-,IC
2015-03-23 08:16:13,333800000,25.3629,121.0771,-,IC
2015-03-23 08:16:13,334100000,25.3388,121.0637,-,IC
2015-03-23 08:16:13,334200000,25.3116,121.0968,-,IC
2015-03-23 08:16:13,334400000,25.3423,121.0883,-,IC
2015-03-23 08:16:13,334500000,25.3443,121.0622,-,IC
2015-03-23 08:16:13,334600000,25.3465,121.0581,-,IC
2015-03-23 08:16:13,334900000,25.3147,121.0669,-,IC
2015-03-23 08:16:13,335200000,25.3254,121.084,-,IC
2015-03-23 08:16:13,368200000,25.4337,121.1321,-,IC
2015-03-23 08:16:13,423400000,25.3275,121.1494,-,IC
2015-03-23 08:16:13,423500000,25.352,121.1375,-,IC
2015-03-23 08:16:13,515000000,25.2801,121.0484,-,IC
2015-03-23 08:16:13,515100000,25.2801,121.0484,-,IC
2015-03-23 08:16:13,515300000,25.2534,121.0548,-,IC
2015-03-23 08:16:13,515400000,25.2534,121.0548,-,IC
2015-03-23 08:16:13,516300000,25.3697,121.1562,-,IC
2015-03-23 08:16:13,632800000,25.5146,121.2388,-,IC
2015-03-23 08:16:13,768500000,25.4068,121.122,-,IC
2015-03-23 08:16:13,768600000,25.473,121.1259,-,IC
2015-03-23 08:16:13,769000000,25.3003,121.1138,-,IC
2015-03-23 08:16:13,779500000,25.1877,121.0672,-,IC
2015-03-23 08:16:13,785000000,25.3534,121.0488,-,IC
2015-03-23 08:16:13,800600000,25.2644,121.0949,-,IC
2015-03-23 08:16:13,821300000,25.3334,121.0574,-,IC
2015-03-23 08:16:48,242686898,26.320240020752,118.781440734863,-21.312,CG
2015-03-23 08:17:00,645500000,25.3034,121.4132,-,IC
2015-03-23 08:17:00,645800000,25.2971,121.4134,-,IC
2015-03-23 08:17:00,645900000,25.301,121.4195,-,IC
2015-03-23 08:17:00,646000000,25.2981,121.4173,-,IC
2015-03-23 08:17:00,646200000,25.3028,121.4207,-,IC
2015-03-23 08:17:00,646300000,25.3067,121.4171,-,IC
2015-03-23 08:17:00,646400000,25.2969,121.4107,-,IC
2015-03-23 08:17:00,646500000,25.3098,121.4159,-,IC
2015-03-23 08:17:00,646600000,25.3122,121.417,-,IC
2015-03-23 08:17:00,646700000,25.3104,121.4203,-,IC
2015-03-23 08:17:00,646900000,25.3175,121.4139,-,IC
2015-03-23 08:17:00,647100000,25.3169,121.4185,-,IC
2015-03-23 08:17:00,791700000,25.2892,121.3906,-,IC
2015-03-23 08:17:00,793400000,25.3693,121.4509,-,IC
2015-03-23 08:17:00,793500000,25.3643,121.457,-,IC
2015-03-23 08:17:00,794000000,25.3772,121.4459,-,IC
2015-03-23 08:17:00,794100000,25.3407,121.4635,-,IC
2015-03-23 08:17:00,794200000,25.3428,121.468,-,IC
2015-03-23 08:17:00,794300000,25.3352,121.4631,-,IC
2015-03-23 08:17:00,805300000,25.2599,121.4051,-,IC
2015-03-23 08:17:00,808000000,25.2798,121.4134,-,IC
2015-03-23 08:17:00,808100000,25.2965,121.416,-,IC
2015-03-23 08:17:00,808200000,25.3309,121.3955,-,IC
2015-03-23 08:17:00,808400000,25.2875,121.3945,-,IC
2015-03-23 08:17:00,808700000,25.3801,121.3959,-,IC
2015-03-23 08:17:00,809400000,25.2823,121.3936,-,IC
2015-03-23 08:17:00,809800000,25.3379,121.3162,-,IC
2015-03-23 08:17:00,810500000,25.3464,121.2826,-,IC
2015-03-23 08:17:00,827100000,25.9095,121.3716,-,IC
2015-03-23 08:17:00,827400000,25.409,121.2421,-,IC
2015-03-23 08:17:00,833000000,25.2824,121.4137,-,IC
2015-03-23 08:17:00,841000000,25.3589,121.4098,-,IC
2015-03-23 08:17:00,850400000,25.2648,121.3986,-,IC
2015-03-23 08:17:00,878700000,25.3576,121.4763,-,IC
