日期時間,奈秒,經度,緯度,電流強度(kA),雷擊型態
2015-10-01 09:49:29,885700000,23.6587,118.3119,-,IC
2015-10-01 09:49:29,885800000,23.6349,118.352,-,IC
2015-10-01 09:58:27,518600000,23.6626,118.3912,-,IC
2015-10-01 09:58:27,566800000,23.663,118.5057,-,IC
2015-10-01 09:58:27,566900000,23.674,118.4683,-,IC
2015-10-01 10:54:12,649100000,23.2575,118.4176,-,IC
2015-10-01 11:00:16,343700000,22.0077,119.3027,-,IC
2015-10-01 11:24:30,229900000,23.4646,118.3622,-,IC
2015-10-01 11:24:30,230000000,23.4385,118.4007,-,IC
2015-10-01 11:24:30,269500000,23.4373,118.4412,-,IC
2015-10-01 11:24:30,269600000,23.4649,118.5226,-,IC
2015-10-01 11:28:24,834100000,23.4812,118.3583,-,IC
2015-10-01 11:28:24,870900000,23.4814,118.401,-,IC
2015-10-01 11:28:24,871000000,23.4495,118.4323,-,IC
2015-10-01 11:28:24,908500000,23.4353,118.4608,-,IC
2015-10-01 11:30:23,838600000,23.0369,119.0967,-,IC
2015-10-01 11:38:16,525800000,23.3699,118.546,-,IC
2015-10-01 11:38:16,525900000,23.384,118.5192,-,IC
2015-10-01 11:38:16,526000000,23.3785,118.5565,-,IC
2015-10-01 11:38:16,526100000,23.4274,118.5136,-,IC
2015-10-01 11:38:16,656300000,23.3989,118.5485,-,IC
2015-10-01 11:38:16,656400000,23.3884,118.599,-,IC
2015-10-01 11:38:16,656500000,23.4105,118.5534,-,IC
2015-10-01 11:39:00,856300000,22.0246,119.3529,-,IC
2015-10-01 11:39:45,792300000,23.3558,118.5407,-,IC
2015-10-01 11:39:45,881400000,23.3073,118.4876,-,IC
2015-10-01 11:39:45,881600000,23.3042,118.4998,-,IC
2015-10-01 11:39:45,929700000,23.321,118.4663,-,IC
2015-10-01 11:41:53,829100000,22.9268,118.951,-,IC
2015-10-01 11:44:17,385000000,22.9254,119.0551,-,IC
2015-10-01 11:45:00,338196164,23.6912460327148,118.531829833984,14.208,CG
2015-10-01 11:45:00,614900000,23.4904,118.522,-,IC
2015-10-01 11:45:00,686900000,23.4637,118.502,-,IC
2015-10-01 11:45:00,694200000,23.4672,118.4254,-,IC
2015-10-01 11:48:34,829100000,22.9921,119.1345,-,IC
2015-10-01 12:14:55,71500000,23.0622,119.0269,-,IC
2015-10-01 12:14:55,183500000,23.0182,119.0726,-,IC
2015-10-01 12:14:55,183700000,23.0113,119.0526,-,IC
2015-10-01 12:14:55,183900000,23.0242,119.0516,-,IC
2015-10-01 12:29:56,500700000,22.0689,119.3491,-,IC
2015-10-01 12:29:56,500900000,22.0933,119.4155,-,IC
2015-10-01 12:59:11,393600000,23.106,119.1501,-,IC
2015-10-01 13:01:47,26487539,23.3010330200195,119.141273498535,12.913,CG
2015-10-01 13:04:09,99900000,22.4249,119.7128,-,IC
2015-10-01 13:04:09,100000000,22.4285,119.695,-,IC
2015-10-01 13:07:37,423350778,22.8001022338867,118.852188110352,20.313,CG
2015-10-01 13:08:58,302300000,22.4158,119.7781,-,IC
2015-10-01 13:10:35,822000000,23.1472,119.0947,-,IC
2015-10-01 13:22:07,746800000,22.555,119.1137,-,IC
2015-10-01 13:24:27,524100000,23.1931,119.2219,-,IC
2015-10-01 13:25:26,144900000,22.639,118.9538,-,IC
2015-10-01 13:30:42,834400000,22.4842,119.6439,-,IC
2015-10-01 13:30:42,834700000,22.4694,119.6548,-,IC
2015-10-01 13:33:50,583300000,22.5894,119.0419,-,IC
2015-10-01 13:33:50,583400000,22.6177,119.04,-,IC
2015-10-01 13:33:50,583500000,22.5887,119.0291,-,IC
2015-10-01 13:35:57,440564191,23.0135288238525,119.144493103027,14.3375,CG
2015-10-01 13:38:51,716800000,22.6979,119.0697,-,IC
2015-10-01 13:38:51,716900000,22.68,119.0644,-,IC
2015-10-01 13:38:51,717200000,22.6384,119.0489,-,IC
2015-10-01 13:38:51,717300000,22.6455,119.0556,-,IC
2015-10-01 13:38:55,144700000,22.03,119.3163,-,IC
2015-10-01 13:38:55,144800000,22.0364,119.2917,-,IC
2015-10-01 13:40:26,527402617,22.7563381195068,118.764533996582,-28.6565,CG
2015-10-01 13:40:26,540500000,22.4706,119.6564,-,IC
2015-10-01 13:41:41,53570306,22.0500564575195,118.571441650391,-106.967,CG
2015-10-01 13:43:25,340600000,22.4684,119.6572,-,IC
2015-10-01 13:47:32,23100000,22.4723,119.6397,-,IC
2015-10-01 13:47:32,23500000,22.4054,119.7965,-,IC
2015-10-01 13:47:32,23600000,22.3909,119.8351,-,IC
2015-10-01 13:50:59,708400000,22.5531,118.9905,-,IC
2015-10-01 13:52:55,928900000,22.6336,118.9329,-,IC
2015-10-01 13:52:55,929000000,22.6284,118.9866,-,IC
2015-10-01 13:52:55,929100000,22.6391,118.9085,-,IC
2015-10-01 13:52:55,929200000,22.6698,118.8752,-,IC
2015-10-01 13:54:04,467492408,22.5651912689209,118.546180725098,-31.154,CG
2015-10-01 13:55:22,58900000,22.4524,119.6303,-,IC
2015-10-01 13:57:24,159000000,22.583,119.0244,-,IC
2015-10-01 13:57:46,237600000,22.5668,119.0209,-,IC
2015-10-01 13:59:00,913100000,22.4606,119.6568,-,IC
2015-10-01 14:00:03,513600000,22.0616,119.2887,-,IC
2015-10-01 14:00:57,124400000,22.6227,118.9664,-,IC
2015-10-01 14:00:57,124600000,22.6622,118.8648,-,IC
2015-10-01 14:04:17,475500000,22.5405,119.0202,-,IC
2015-10-01 14:05:17,573400000,22.6442,119.0472,-,IC
2015-10-01 14:06:36,365100000,22.5627,119.0463,-,IC
2015-10-01 14:06:36,648600000,22.4168,119.657,-,IC
2015-10-01 14:06:53,422300000,22.1185,119.3983,-,IC
2015-10-01 14:07:10,445600000,22.4321,119.5873,-,IC
2015-10-01 14:07:39,845400000,22.5281,119.0672,-,IC
2015-10-01 14:08:33,464600000,22.539,119.0247,-,IC
2015-10-01 14:08:45,623000000,22.5737,118.992,-,IC
2015-10-01 14:09:22,640400000,22.5478,119.0269,-,IC
2015-10-01 14:10:31,629700000,22.5047,119.0868,-,IC
2015-10-01 14:10:32,152700000,22.5869,119.0163,-,IC
2015-10-01 14:10:59,379100000,22.5626,119.0346,-,IC
2015-10-01 14:10:59,849500000,22.5895,118.9645,-,IC
2015-10-01 14:13:00,149600000,22.6064,118.9816,-,IC
2015-10-01 14:14:22,22700000,22.5903,118.9805,-,IC
2015-10-01 14:14:37,346009385,25.7072792053223,119.080184936523,-14.6335,CG
2015-10-01 14:29:30,761006827,22.3197326660156,119.016181945801,-58.645,CG
2015-10-01 14:30:52,545405840,25.8222980499268,119.560012817383,-30.932,CG
2015-10-01 14:34:39,182300000,22.1057,119.3013,-,IC
2015-10-01 14:34:39,182400000,22.0841,119.281,-,IC
2015-10-01 14:43:55,110600000,22.1154,119.4114,-,IC
2015-10-01 14:43:55,110700000,22.1129,119.3837,-,IC
2015-10-01 14:46:44,513321238,26.0138893127441,119.44841003418,-36.3895,CG
2015-10-01 14:47:12,734800000,25.1124,120.2309,-,IC
2015-10-01 14:48:32,146700840,25.5236167907715,119.692153930664,-91.612,CG
2015-10-01 14:48:32,211180118,25.8028984069824,119.574417114258,-34.5025,CG
2015-10-01 14:50:05,38993626,25.8368625640869,119.558952331543,-32.9485,CG
2015-10-01 14:50:21,625568947,25.8063430786133,119.576698303223,11.1925,CG
2015-10-01 14:51:22,936966115,25.7974128723145,119.562240600586,-15.2625,CG
2015-10-01 14:51:23,161400000,25.1158,120.2957,-,IC
2015-10-01 14:52:04,748400000,22.0637,119.3223,-,IC
2015-10-01 14:52:04,750100000,22.1017,119.4053,-,IC
2015-10-01 14:53:25,818106182,25.7860889434814,119.556861877441,-13.9305,CG
2015-10-01 14:54:12,99517473,25.8205184936523,119.539535522461,-117.9,CG
2015-10-01 14:54:12,182200000,25.0579,120.3462,-,IC
2015-10-01 15:04:25,450494642,25.6025772094727,119.155410766602,11.692,CG
2015-10-01 15:09:53,161400000,26.4069,120.3608,-,IC
2015-10-01 15:10:59,446500000,26.0087,120.4642,-,IC
2015-10-01 15:13:47,149800000,22.8069,120.5683,-,IC
2015-10-01 15:13:55,943192470,25.7513389587402,118.814651489258,-25.197,CG
2015-10-01 15:14:34,224800000,25.882,120.5254,-,IC
2015-10-01 15:14:34,224900000,26.0423,120.4882,-,IC
2015-10-01 15:17:46,917290869,22.7058563232422,120.571800231934,-6.6045,CG
2015-10-01 15:18:48,279979726,25.5322856903076,119.13697052002,-15.022,CG
2015-10-01 15:18:48,570495642,25.5608139038086,119.033805847168,-22.6255,CG
2015-10-01 15:19:13,815746947,22.7949123382568,120.599395751953,4.5695,CG
2015-10-01 15:19:39,764603509,22.702600479126,120.615142822266,-4.699,CG
2015-10-01 15:20:28,225083846,25.5193328857422,119.148002624512,-15.503,CG
2015-10-01 15:21:02,908623225,25.5423011779785,119.10595703125,-11.211,CG
2015-10-01 15:21:12,706400000,22.4058,120.634,-,IC
2015-10-01 15:21:30,912011390,25.5416564941406,119.146026611328,-15.096,CG
2015-10-01 15:21:31,603745495,22.711784362793,120.595977783203,-48.359,CG
2015-10-01 15:22:05,262347400,22.7387428283691,120.654090881348,-5.476,CG
2015-10-01 15:22:20,601394345,25.5920352935791,119.067207336426,-57.2945,CG
2015-10-01 15:22:22,179300000,22.825,120.5811,-,IC
2015-10-01 15:22:28,11600000,22.7856,120.5594,-,IC
2015-10-01 15:22:34,253000000,22.6646,120.5965,-,IC
2015-10-01 15:23:13,15200000,22.7761,120.5677,-,IC
2015-10-01 15:23:23,683085048,22.7199287414551,120.611923217773,-4.958,CG
2015-10-01 15:23:31,947580636,25.4568023681641,119.125068664551,-15.984,CG
2015-10-01 15:23:32,33600000,24.9456,120.1878,-,IC
2015-10-01 15:23:32,34100000,24.9332,120.2032,-,IC
2015-10-01 15:23:46,669219305,22.8496437072754,120.612983703613,-6.327,CG
2015-10-01 15:23:49,407610200,25.5046672821045,119.153099060059,-28.6195,CG
2015-10-01 15:24:01,72200000,22.9138,120.5587,-,IC
2015-10-01 15:24:01,499501213,25.5226535797119,119.17805480957,11.285,CG
2015-10-01 15:24:02,116000000,22.7877,120.5381,-,IC
2015-10-01 15:24:26,517989519,25.5281219482422,119.169738769531,13.1165,CG
2015-10-01 15:24:54,633319301,25.5710983276367,119.131309509277,-10.508,CG
2015-10-01 15:25:05,771386887,22.7174243927002,120.649871826172,-4.662,CG
2015-10-01 15:25:06,707248397,25.4770774841309,119.203437805176,-14.6705,CG
2015-10-01 15:25:22,61200000,22.7753,120.51,-,IC
2015-10-01 15:25:38,73868438,22.7175369262695,120.603775024414,-5.809,CG
2015-10-01 15:26:00,261000000,22.8693,120.5136,-,IC
2015-10-01 15:26:29,337800000,22.6136,120.6027,-,IC
2015-10-01 15:26:29,337900000,22.5836,120.6093,-,IC
2015-10-01 15:27:05,239500000,22.7841,120.5415,-,IC
2015-10-01 15:27:28,12735858,25.52268409729,119.169532775879,-14.4115,CG
2015-10-01 15:28:45,207600000,22.8259,120.5718,-,IC
2015-10-01 15:28:45,207700000,22.8523,120.5991,-,IC
2015-10-01 15:29:08,834972708,25.5257987976074,119.168441772461,-13.4125,CG
2015-10-01 15:30:32,984800899,25.5485515594482,119.169441223145,-17.4085,CG
2015-10-01 15:31:02,152600000,22.8882,120.626,-,IC
2015-10-01 15:31:02,152700000,22.8493,120.6264,-,IC
2015-10-01 15:31:07,180584018,25.6108245849609,119.003288269043,12.7465,CG
2015-10-01 15:31:33,240172686,25.4916648864746,119.225364685059,-10.064,CG
2015-10-01 15:31:37,118995880,22.7325553894043,120.662406921387,-5.254,CG
2015-10-01 15:32:24,365100000,22.6171,120.6508,-,IC
2015-10-01 15:32:49,679700000,22.5758,120.6562,-,IC
2015-10-01 15:33:12,455000000,22.556,120.6359,-,IC
2015-10-01 15:33:23,828300000,22.624,120.6446,-,IC
2015-10-01 15:33:29,952516141,25.4892330169678,119.173835754395,-15.2255,CG
2015-10-01 15:34:18,515490217,25.5033626556396,119.113639831543,-30.6175,CG
2015-10-01 15:34:18,921017104,25.4434432983398,119.204383850098,-15.0775,CG
2015-10-01 15:34:35,502700000,22.6978,120.6306,-,IC
2015-10-01 15:34:36,879507759,22.731466293335,120.654563903809,-43.734,CG
2015-10-01 15:34:37,173000000,22.8743,120.6134,-,IC
2015-10-01 15:35:00,73774007,25.5022563934326,119.163795471191,-25.567,CG
2015-10-01 15:35:02,619600000,22.6307,120.6711,-,IC
2015-10-01 15:35:36,429385685,25.4709701538086,119.150733947754,-15.1145,CG
2015-10-01 15:35:36,847500000,24.9248,120.216,-,IC
2015-10-01 15:35:36,972312666,25.5741958618164,119.063514709473,-20.831,CG
2015-10-01 15:35:41,173600000,22.9126,120.6038,-,IC
2015-10-01 15:36:28,565258767,25.4973087310791,119.153800964355,-33.2445,CG
2015-10-01 15:36:41,119300000,22.8116,120.6266,-,IC
2015-10-01 15:36:41,119400000,22.8275,120.6399,-,IC
2015-10-01 15:36:41,151900000,22.8746,120.6264,-,IC
2015-10-01 15:36:41,152000000,22.9133,120.6247,-,IC
2015-10-01 15:36:44,143100000,22.8908,120.59,-,IC
2015-10-01 15:36:44,143200000,22.8964,120.5981,-,IC
2015-10-01 15:36:44,143400000,22.6903,120.6221,-,IC
2015-10-01 15:37:17,157100000,22.6169,120.7734,-,IC
2015-10-01 15:37:17,157300000,23.1984,120.8276,-,IC
2015-10-01 15:37:18,233103619,25.4632358551025,119.181144714355,-12.5615,CG
2015-10-01 15:37:18,515597087,25.5558700561523,119.155342102051,-36.667,CG
2015-10-01 15:37:40,468900000,22.5666,120.657,-,IC
2015-10-01 15:37:57,86714554,25.4948616027832,119.190269470215,-27.232,CG
2015-10-01 15:38:08,112600000,22.8782,120.578,-,IC
2015-10-01 15:38:29,927047553,25.4829406738281,119.171447753906,-28.379,CG
2015-10-01 15:38:30,100956051,25.3666439056396,119.302200317383,-12.7835,CG
2015-10-01 15:38:31,579900000,22.6647,120.6246,-,IC
2015-10-01 15:38:37,116000000,22.5934,120.6691,-,IC
2015-10-01 15:38:57,395000000,22.4075,120.6312,-,IC
2015-10-01 15:39:04,883900000,22.6192,120.6592,-,IC
2015-10-01 15:39:04,884000000,22.6032,120.6599,-,IC
2015-10-01 15:39:07,825692751,25.4824619293213,119.177719116211,-20.868,CG
2015-10-01 15:39:32,413200000,22.5902,120.6413,-,IC
2015-10-01 15:39:33,826900000,22.7224,120.6256,-,IC
2015-10-01 15:40:09,114900000,22.6216,120.6575,-,IC
2015-10-01 15:40:09,115000000,22.9525,120.6442,-,IC
2015-10-01 15:41:30,60000000,22.9009,120.6178,-,IC
2015-10-01 15:41:46,618210267,25.4968566894531,119.179039001465,-59.163,CG
2015-10-01 15:42:18,612600000,22.5956,120.6676,-,IC
2015-10-01 15:42:18,772700000,22.5903,120.6397,-,IC
2015-10-01 15:42:18,772800000,22.6033,120.6488,-,IC
2015-10-01 15:42:31,19038221,25.4901332855225,119.181381225586,-35.5755,CG
2015-10-01 15:43:07,917800000,22.5516,120.6597,-,IC
2015-10-01 15:43:07,947800000,22.5625,120.6647,-,IC
2015-10-01 15:43:07,947900000,22.5871,120.6652,-,IC
2015-10-01 15:43:08,88900000,22.6058,120.6652,-,IC
2015-10-01 15:43:22,60700000,22.9111,120.5836,-,IC
2015-10-01 15:43:22,60900000,22.9223,120.5877,-,IC
2015-10-01 15:43:22,61000000,22.8763,120.5731,-,IC
2015-10-01 15:43:22,61100000,22.8501,120.5715,-,IC
2015-10-01 15:43:29,702417495,25.4965744018555,119.207656860352,-34.8725,CG
2015-10-01 15:44:14,301541958,25.4941635131836,119.223449707031,-27.417,CG
2015-10-01 15:44:44,21700000,22.8472,120.6008,-,IC
2015-10-01 15:44:44,108500000,22.6026,120.6362,-,IC
2015-10-01 15:44:44,108600000,22.9596,120.593,-,IC
2015-10-01 15:45:07,408900000,22.5881,120.6526,-,IC
2015-10-01 15:45:28,704800000,22.639,120.6372,-,IC
2015-10-01 15:45:39,185400000,22.5826,120.6563,-,IC
2015-10-01 15:45:41,970100000,22.6764,120.6192,-,IC
2015-10-01 15:45:42,61300000,22.8388,120.5869,-,IC
2015-10-01 15:46:22,1800000,22.8101,120.6096,-,IC
2015-10-01 15:47:07,12500000,22.9051,120.5937,-,IC
2015-10-01 15:47:11,913744760,25.5445880889893,119.180191040039,13.9675,CG
2015-10-01 15:47:29,126100000,22.8119,120.6361,-,IC
2015-10-01 15:48:32,557322280,25.4691181182861,119.157897949219,-10.6005,CG
2015-10-01 15:52:02,643243539,25.1704044342041,118.221885681152,-26.307,CG
2015-10-01 15:52:21,980300000,22.6766,120.628,-,IC
2015-10-01 15:52:44,508010099,22.9147853851318,120.626861572266,-4.44,CG
2015-10-01 15:53:14,67700000,22.8555,120.6237,-,IC
2015-10-01 15:53:43,426085098,25.3567676544189,119.438682556152,11.0815,CG
2015-10-01 15:53:43,462147263,25.4982166290283,119.170829772949,-13.9675,CG
2015-10-01 15:53:46,97900000,22.6762,120.7673,-,IC
2015-10-01 15:53:46,98000000,22.9416,120.6169,-,IC
2015-10-01 15:54:07,3063828,22.7843894958496,120.661094665527,4.9395,CG
2015-10-01 15:54:07,139300000,22.6513,120.6397,-,IC
2015-10-01 15:54:20,510700000,22.6221,120.6537,-,IC
2015-10-01 15:55:19,345300000,22.6803,120.6418,-,IC
2015-10-01 15:55:40,210300000,22.6455,120.628,-,IC
2015-10-01 15:56:38,103048781,25.4780464172363,119.197631835938,-28.379,CG
2015-10-01 15:56:53,386367821,22.9070014953613,120.621070861816,3.5705,CG
2015-10-01 15:57:38,697300000,22.6354,120.6436,-,IC
2015-10-01 15:59:48,689188582,25.1885852813721,118.117729187012,-12.506,CG
2015-10-01 15:59:49,3284653,25.1333789825439,118.250831604004,-14.1525,CG
2015-10-01 16:00:46,395100000,24.7014,120.2455,-,IC
2015-10-01 16:00:51,327922770,22.7609786987305,120.617408752441,5.6795,CG
2015-10-01 16:01:04,638560141,25.1310920715332,118.269874572754,-14.652,CG
2015-10-01 16:01:07,10700000,22.7216,120.5844,-,IC
2015-10-01 16:01:13,25000000,22.7646,120.5478,-,IC
2015-10-01 16:01:32,42400000,22.9186,120.6125,-,IC
2015-10-01 16:02:52,404500000,22.5323,120.6349,-,IC
2015-10-01 16:03:07,789600000,22.5131,120.633,-,IC
2015-10-01 16:03:31,708100000,22.5208,120.6312,-,IC
2015-10-01 16:03:59,206200000,22.5349,120.6246,-,IC
2015-10-01 16:04:12,609600000,22.5267,120.6202,-,IC
2015-10-01 16:04:32,975000000,22.4918,120.6318,-,IC
2015-10-01 16:04:33,49000000,22.8689,120.5531,-,IC
2015-10-01 16:04:38,26500000,22.7329,120.5441,-,IC
2015-10-01 16:04:47,266300000,22.5092,120.6225,-,IC
2015-10-01 16:04:47,266400000,22.5027,120.6322,-,IC
2015-10-01 16:05:37,577900000,22.4701,120.6499,-,IC
2015-10-01 16:06:58,100600000,22.5757,120.616,-,IC
2015-10-01 16:06:58,100700000,22.8533,120.5646,-,IC
2015-10-01 16:07:16,88000000,22.7755,120.5638,-,IC
2015-10-01 16:07:22,902600000,22.3391,120.6534,-,IC
2015-10-01 16:07:22,902700000,22.5,120.6163,-,IC
2015-10-01 16:07:35,77200000,22.7957,120.5419,-,IC
2015-10-01 16:07:44,547200000,22.481,120.6302,-,IC
2015-10-01 16:07:44,547235582,22.5059013366699,120.694686889648,-5.772,CG
2015-10-01 16:07:51,594080757,22.6640281677246,120.615966796875,-4.7175,CG
2015-10-01 16:08:06,648800000,22.5127,120.6347,-,IC
2015-10-01 16:08:06,672900000,22.5609,120.6285,-,IC
2015-10-01 16:08:12,433900000,22.5172,120.6266,-,IC
2015-10-01 16:08:16,297300000,22.5264,120.6079,-,IC
2015-10-01 16:08:27,941300000,22.6074,120.6294,-,IC
2015-10-01 16:09:12,289500000,22.5373,120.6126,-,IC
2015-10-01 16:09:12,319500000,22.5527,120.6086,-,IC
2015-10-01 16:09:19,169400000,22.8305,120.547,-,IC
2015-10-01 16:09:21,92600000,22.5789,120.6159,-,IC
2015-10-01 16:09:21,92700000,22.8266,120.5711,-,IC
2015-10-01 16:09:21,92800000,22.7817,120.584,-,IC
2015-10-01 16:09:23,33800000,22.7501,120.5183,-,IC
2015-10-01 16:09:25,891500000,22.3896,120.6429,-,IC
2015-10-01 16:09:25,904000000,22.4919,120.618,-,IC
2015-10-01 16:09:29,972700000,22.5499,120.6037,-,IC
2015-10-01 16:09:41,119900000,22.8282,120.5612,-,IC
2015-10-01 16:09:48,125500000,22.5141,120.6225,-,IC
2015-10-01 16:09:48,162800000,22.8398,120.5559,-,IC
2015-10-01 16:10:01,105900000,22.8706,120.5148,-,IC
2015-10-01 16:10:01,251500000,22.5412,120.6047,-,IC
2015-10-01 16:10:02,69400000,24.6882,120.3271,-,IC
2015-10-01 16:10:02,73214077,25.0889949798584,118.332832336426,-14.208,CG
2015-10-01 16:10:27,182200000,22.6797,120.4954,-,IC
2015-10-01 16:10:41,909700000,22.6181,120.616,-,IC
2015-10-01 16:11:11,211900000,22.6146,120.6086,-,IC
2015-10-01 16:11:19,119600000,22.7766,120.5582,-,IC
2015-10-01 16:11:35,772600000,22.6194,120.6235,-,IC
2015-10-01 16:11:46,71400000,22.8985,120.5596,-,IC
2015-10-01 16:11:46,71500000,22.611,120.6157,-,IC
2015-10-01 16:11:49,35400000,22.9162,120.5124,-,IC
2015-10-01 16:11:57,330700000,24.3874,118.8782,-,IC
2015-10-01 16:12:00,471500000,22.6382,120.5984,-,IC
2015-10-01 16:12:12,179200000,22.8351,120.4905,-,IC
2015-10-01 16:12:21,64600000,22.7133,120.5477,-,IC
2015-10-01 16:12:21,186200000,22.5833,120.5977,-,IC
2015-10-01 16:12:37,225300000,22.8455,120.5714,-,IC
2015-10-01 16:12:47,683353110,22.5699558258057,120.586647033691,8.362,CG
2015-10-01 16:12:50,693000000,22.5474,120.6124,-,IC
2015-10-01 16:12:54,120900000,22.7583,120.5254,-,IC
2015-10-01 16:13:13,397600000,22.573,120.6121,-,IC
2015-10-01 16:13:41,954300000,22.6129,120.5875,-,IC
2015-10-01 16:13:43,441872326,25.1390209197998,118.318878173828,-15.8545,CG
2015-10-01 16:13:47,158800000,22.7338,120.5779,-,IC
2015-10-01 16:13:57,395400000,22.6025,120.5967,-,IC
2015-10-01 16:14:09,54800000,22.8655,120.5597,-,IC
2015-10-01 16:14:15,200800000,22.7869,120.5306,-,IC
2015-10-01 16:14:23,77419495,22.676685333252,120.57364654541,-5.4945,CG
2015-10-01 16:14:29,633200000,22.5794,120.6172,-,IC
2015-10-01 16:14:40,475776521,22.6347064971924,120.568382263184,-29.5075,CG
2015-10-01 16:14:48,142000000,22.7291,120.5442,-,IC
2015-10-01 16:14:55,91700000,22.9412,120.5389,-,IC
2015-10-01 16:15:02,844900000,22.3876,120.6315,-,IC
2015-10-01 16:15:06,677800000,22.4584,120.6355,-,IC
2015-10-01 16:15:13,833100000,22.4945,120.6259,-,IC
2015-10-01 16:15:20,993333666,22.6272735595703,120.542167663574,-6.29,CG
2015-10-01 16:15:34,972500000,22.529,120.6504,-,IC
2015-10-01 16:15:34,984300000,22.5019,120.6093,-,IC
2015-10-01 16:15:35,78500000,22.5282,120.6889,-,IC
2015-10-01 16:15:35,78600000,22.8477,120.489,-,IC
2015-10-01 16:15:45,723733228,22.6374130249023,120.574447631836,-6.216,CG
2015-10-01 16:15:57,485300000,22.4869,120.6303,-,IC
2015-10-01 16:16:08,1200000,22.8243,120.5769,-,IC
2015-10-01 16:16:08,1500000,22.8197,120.5975,-,IC
2015-10-01 16:16:08,1600000,22.5697,120.6408,-,IC
2015-10-01 16:16:08,33800000,22.7999,120.5833,-,IC
2015-10-01 16:16:08,34100000,22.8392,120.5905,-,IC
2015-10-01 16:16:15,430200000,22.4363,120.6599,-,IC
2015-10-01 16:16:15,430300000,22.4154,120.6374,-,IC
2015-10-01 16:16:22,669587470,22.6442165374756,120.603668212891,-17.279,CG
2015-10-01 16:16:29,668900000,22.5239,120.6212,-,IC
