日期時間,奈秒,經度,緯度,電流強度(kA),雷擊型態
2015-12-01 10:28:26,44900000,24.5823,121.9175,-,IC
2015-12-01 10:28:26,45000000,24.5823,121.9175,-,IC
2015-12-01 10:28:26,65100000,24.618,121.9002,-,IC
2015-12-01 10:28:26,65200000,24.6056,121.9136,-,IC
2015-12-01 10:28:26,65300000,24.6114,121.9128,-,IC
2015-12-01 10:28:27,11900000,24.6117,121.9095,-,IC
2015-12-01 10:28:27,12000000,24.6095,121.9119,-,IC
2015-12-01 10:28:27,31900000,24.6363,121.9117,-,IC
2015-12-01 10:28:27,32000000,24.6335,121.9149,-,IC
2015-12-01 10:28:27,32100000,24.6412,121.9184,-,IC
2015-12-01 10:28:28,18200000,24.601,121.8909,-,IC
2015-12-01 10:28:28,18300000,24.6002,121.8905,-,IC
2015-12-01 10:28:28,38200000,24.6074,121.9128,-,IC
2015-12-01 10:28:28,38300000,24.6074,121.9128,-,IC
2015-12-01 10:28:28,38400000,24.617,121.9069,-,IC
2015-12-01 10:28:28,38500000,24.6192,121.9123,-,IC
2015-12-01 10:28:28,38600000,24.6177,121.9116,-,IC
2015-12-01 10:28:28,58600000,24.6002,121.9035,-,IC
2015-12-01 10:28:28,58700000,24.6002,121.9035,-,IC
2015-12-01 10:28:28,59000000,24.5797,121.8948,-,IC
2015-12-01 10:28:29,24100000,24.6381,121.9165,-,IC
2015-12-01 10:28:29,24200000,24.6283,121.912,-,IC
2015-12-01 10:28:29,64400000,24.6483,121.9308,-,IC
2015-12-01 10:28:29,64500000,24.6531,121.9331,-,IC
2015-12-01 10:28:29,84200000,24.6327,121.9236,-,IC
2015-12-01 10:28:29,84300000,24.6327,121.9236,-,IC
2015-12-01 10:28:29,84400000,24.6347,121.9236,-,IC
2015-12-01 10:28:29,84500000,24.6157,121.9342,-,IC
2015-12-01 10:28:31,32500000,24.6987,121.9846,-,IC
2015-12-01 10:28:31,52500000,24.6767,121.9384,-,IC
2015-12-01 10:28:31,72700000,24.6877,121.9338,-,IC
2015-12-01 10:28:31,72800000,24.6861,121.936,-,IC
2015-12-01 10:28:32,2000000,24.6798,121.9459,-,IC
2015-12-01 10:28:32,21900000,24.631,121.972,-,IC
2015-12-01 10:28:32,22100000,24.6578,121.9403,-,IC
2015-12-01 10:28:34,8400000,24.6636,121.9318,-,IC
2015-12-01 10:28:34,8500000,24.6312,121.9645,-,IC
2015-12-01 10:28:34,49100000,24.6432,121.9354,-,IC
2015-12-01 10:28:34,49200000,24.6546,121.9213,-,IC
2015-12-01 10:28:34,69600000,24.6858,121.9311,-,IC
2015-12-01 10:28:34,69700000,24.686,121.938,-,IC
2015-12-01 10:28:35,1900000,24.6781,121.9365,-,IC
2015-12-01 10:28:35,2000000,24.6727,121.9437,-,IC
2015-12-01 10:28:36,71400000,24.6462,121.9266,-,IC
2015-12-01 10:28:36,71500000,24.6479,121.9246,-,IC
2015-12-01 10:28:38,58500000,24.7181,121.988,-,IC
2015-12-01 10:28:38,68400000,24.7489,121.9888,-,IC
2015-12-01 10:28:38,68600000,24.7561,121.9719,-,IC
2015-12-01 10:28:38,68700000,24.7562,121.9859,-,IC
2015-12-01 10:28:38,68800000,24.7446,121.9964,-,IC
2015-12-01 10:28:38,88800000,24.7184,121.9798,-,IC
2015-12-01 10:28:38,88900000,24.7306,121.9764,-,IC
2015-12-01 10:28:38,89000000,24.7301,121.9772,-,IC
2015-12-01 10:28:38,89100000,24.7175,121.9867,-,IC
2015-12-01 10:28:40,10000000,24.7043,121.9392,-,IC
2015-12-01 10:28:40,40500000,24.6598,122.0014,-,IC
2015-12-01 10:28:40,40700000,24.6608,121.9879,-,IC
2015-12-01 10:28:40,50600000,24.6826,121.9472,-,IC
2015-12-01 10:28:40,71100000,24.6991,121.9511,-,IC
2015-12-01 10:28:40,71300000,24.7055,121.9404,-,IC
2015-12-01 10:28:40,71400000,24.6986,121.9631,-,IC
2015-12-01 10:28:43,24900000,24.6021,121.9069,-,IC
2015-12-01 10:28:43,25000000,24.6021,121.9069,-,IC
2015-12-01 10:28:43,25100000,24.6047,121.903,-,IC
2015-12-01 10:28:43,35100000,24.5949,121.9463,-,IC
2015-12-01 10:28:43,35200000,24.5928,121.9487,-,IC
2015-12-01 10:28:43,45300000,24.599,121.8972,-,IC
2015-12-01 10:28:43,45400000,24.5872,121.8918,-,IC
2015-12-01 10:28:43,75600000,24.6013,121.9015,-,IC
2015-12-01 10:28:43,75700000,24.5974,121.9056,-,IC
2015-12-01 10:28:43,75800000,24.581,121.9071,-,IC
2015-12-01 10:28:43,85700000,24.5947,121.9054,-,IC
2015-12-01 10:28:43,85800000,24.5859,121.9012,-,IC
2015-12-01 10:28:44,15900000,24.4781,121.8541,-,IC
2015-12-01 10:28:44,76300000,24.5355,121.8588,-,IC
2015-12-01 10:28:44,76400000,24.5178,121.8738,-,IC
2015-12-01 10:28:45,43400000,25.751,122.4862,-,IC
2015-12-01 10:28:45,63800000,25.5585,122.3542,-,IC
2015-12-01 10:28:47,8500000,24.6209,121.9419,-,IC
2015-12-01 10:28:47,8600000,24.6209,121.9419,-,IC
2015-12-01 10:28:47,28700000,24.6037,121.9546,-,IC
2015-12-01 10:28:47,28800000,24.6127,121.944,-,IC
2015-12-01 10:28:47,28900000,24.607,121.9555,-,IC
2015-12-01 10:28:47,38700000,24.6024,121.9949,-,IC
2015-12-01 10:28:47,38800000,24.6273,121.9638,-,IC
2015-12-01 10:28:47,38900000,24.6231,121.9616,-,IC
2015-12-01 10:28:47,49000000,24.5848,121.9674,-,IC
2015-12-01 10:28:47,49100000,24.5848,121.9674,-,IC
2015-12-01 10:28:47,79000000,24.6228,121.932,-,IC
2015-12-01 10:28:47,79300000,24.6336,121.9183,-,IC
2015-12-01 10:28:47,79400000,24.6287,121.916,-,IC
2015-12-01 10:28:48,16400000,24.8829,122.0598,-,IC
2015-12-01 10:28:48,16500000,24.8893,122.0389,-,IC
2015-12-01 10:28:49,6200000,24.6411,121.939,-,IC
2015-12-01 10:28:49,6300000,24.6411,121.939,-,IC
2015-12-01 10:28:49,26400000,24.6462,121.9329,-,IC
2015-12-01 10:28:49,26500000,24.6462,121.9329,-,IC
2015-12-01 10:28:49,26600000,24.6049,121.9184,-,IC
2015-12-01 10:28:49,26700000,24.6171,121.9243,-,IC
2015-12-01 10:28:49,26800000,24.619,121.9432,-,IC
2015-12-01 10:28:49,67400000,24.6585,121.923,-,IC
2015-12-01 10:28:49,67500000,24.6585,121.923,-,IC
2015-12-01 10:28:50,2500000,24.5357,121.8721,-,IC
2015-12-01 10:28:50,2600000,24.5369,121.8711,-,IC
2015-12-01 10:28:50,22600000,24.5226,121.8562,-,IC
2015-12-01 10:28:50,53500000,24.5144,121.8706,-,IC
2015-12-01 10:28:50,83800000,24.4912,121.8559,-,IC
2015-12-01 10:28:51,6100000,24.6323,121.9086,-,IC
2015-12-01 10:28:51,6200000,24.6615,121.8753,-,IC
2015-12-01 10:28:51,6400000,24.6144,121.9233,-,IC
2015-12-01 10:28:51,16500000,24.6286,121.9196,-,IC
2015-12-01 10:28:51,16600000,24.6286,121.9196,-,IC
2015-12-01 10:28:51,26400000,24.6089,121.927,-,IC
2015-12-01 10:28:51,26500000,24.6068,121.926,-,IC
2015-12-01 10:28:51,26600000,24.6109,121.9157,-,IC
2015-12-01 10:28:51,36800000,24.6208,121.9236,-,IC
2015-12-01 10:28:51,36900000,24.6208,121.9236,-,IC
2015-12-01 10:28:51,46800000,24.6153,121.9175,-,IC
2015-12-01 10:28:51,46900000,24.6146,121.9172,-,IC
2015-12-01 10:28:51,47000000,24.6193,121.9097,-,IC
2015-12-01 10:28:51,77400000,24.6198,121.9231,-,IC
2015-12-01 10:28:51,77500000,24.6198,121.9231,-,IC
2015-12-01 10:28:52,15800000,24.5989,121.911,-,IC
2015-12-01 10:28:52,15900000,24.5974,121.9103,-,IC
2015-12-01 10:28:52,16000000,24.6444,121.8596,-,IC
2015-12-01 10:28:52,26100000,24.5988,121.9241,-,IC
2015-12-01 10:28:52,26200000,24.6093,121.9127,-,IC
2015-12-01 10:28:52,26300000,24.6107,121.9133,-,IC
2015-12-01 10:28:52,36000000,24.6191,121.9009,-,IC
2015-12-01 10:28:52,36100000,24.6213,121.9018,-,IC
2015-12-01 10:28:52,56100000,24.6062,121.892,-,IC
2015-12-01 10:28:52,56200000,24.6084,121.893,-,IC
2015-12-01 10:28:52,76200000,24.584,121.9251,-,IC
2015-12-01 10:28:52,76300000,24.5884,121.9273,-,IC
2015-12-01 10:28:53,5400000,24.6446,121.9261,-,IC
2015-12-01 10:28:53,5500000,24.6293,121.9189,-,IC
2015-12-01 10:28:53,25700000,24.5189,122.0108,-,IC
2015-12-01 10:28:53,35900000,24.6144,121.9493,-,IC
2015-12-01 10:28:53,36100000,24.6325,121.9175,-,IC
2015-12-01 10:28:53,66000000,24.6258,121.9281,-,IC
2015-12-01 10:28:53,66100000,24.5937,121.9655,-,IC
2015-12-01 10:28:53,76400000,24.7731,121.7467,-,IC
2015-12-01 10:28:54,26900000,24.6414,121.9111,-,IC
2015-12-01 10:28:54,37100000,24.6518,121.9359,-,IC
2015-12-01 10:28:54,47400000,24.6333,121.9158,-,IC
2015-12-01 10:28:54,57300000,24.6216,121.9349,-,IC
2015-12-01 10:28:54,67400000,24.6524,121.9204,-,IC
2015-12-01 10:28:54,67500000,24.638,121.9332,-,IC
2015-12-01 10:28:54,67700000,24.6908,121.8745,-,IC
2015-12-01 10:28:54,77200000,24.6021,121.9737,-,IC
2015-12-01 10:28:54,77300000,24.6437,121.9236,-,IC
2015-12-01 10:28:55,16600000,24.6368,121.9388,-,IC
2015-12-01 10:28:55,16700000,24.6245,121.9538,-,IC
2015-12-01 10:28:55,26500000,24.6391,121.9571,-,IC
2015-12-01 10:28:55,36900000,24.6704,121.9323,-,IC
2015-12-01 10:28:55,37000000,24.6624,121.9427,-,IC
2015-12-01 10:28:55,47000000,24.6574,121.9328,-,IC
2015-12-01 10:28:55,57400000,24.6994,121.893,-,IC
2015-12-01 10:28:55,77600000,24.649,121.9525,-,IC
2015-12-01 10:28:56,19800000,24.6366,121.9068,-,IC
2015-12-01 10:28:56,29800000,24.6449,121.939,-,IC
2015-12-01 10:28:56,39600000,24.6646,121.9124,-,IC
2015-12-01 10:28:56,39900000,24.6564,121.9226,-,IC
2015-12-01 10:28:56,40000000,24.6369,121.9467,-,IC
2015-12-01 10:28:56,59900000,24.6431,121.9302,-,IC
2015-12-01 10:28:56,60000000,24.608,121.9692,-,IC
2015-12-01 10:28:56,60200000,24.6469,121.9256,-,IC
2015-12-01 10:28:56,90100000,24.6453,121.9233,-,IC
2015-12-01 10:28:56,90200000,24.6453,121.9233,-,IC
2015-12-01 10:28:56,90400000,24.7417,121.8035,-,IC
2015-12-01 10:28:57,300000,24.621,121.9547,-,IC
2015-12-01 10:28:57,500000,24.6453,121.9263,-,IC
2015-12-01 10:28:57,10100000,24.6426,121.9116,-,IC
2015-12-01 10:28:57,10300000,24.6217,121.9397,-,IC
2015-12-01 10:28:57,20500000,24.6014,121.9079,-,IC
2015-12-01 10:28:57,50600000,24.63,121.9218,-,IC
2015-12-01 10:28:57,50700000,24.6265,121.9202,-,IC
2015-12-01 10:28:57,50800000,24.6278,121.9244,-,IC
2015-12-01 10:28:57,50900000,24.611,121.9404,-,IC
2015-12-01 10:28:57,60800000,24.6439,121.9159,-,IC
2015-12-01 10:28:57,70800000,24.6517,121.934,-,IC
2015-12-01 10:28:57,71000000,24.6429,121.9437,-,IC
2015-12-01 10:28:58,19200000,24.7216,121.9483,-,IC
2015-12-01 10:28:58,39500000,24.7682,121.9799,-,IC
2015-12-01 10:28:58,39700000,24.7595,121.9768,-,IC
2015-12-01 10:28:58,59600000,24.7477,121.9757,-,IC
2015-12-01 10:28:58,69700000,24.7769,121.9925,-,IC
2015-12-01 10:28:58,69800000,24.8771,121.7976,-,IC
2015-12-01 10:28:59,7800000,24.598,121.8965,-,IC
2015-12-01 10:28:59,7900000,24.6037,121.8906,-,IC
2015-12-01 10:28:59,8000000,24.5933,121.9113,-,IC
2015-12-01 10:28:59,8200000,24.5817,121.9201,-,IC
2015-12-01 10:28:59,28400000,24.5884,121.8995,-,IC
2015-12-01 10:28:59,48600000,24.5488,121.9214,-,IC
2015-12-01 10:28:59,69100000,24.6074,121.9105,-,IC
2015-12-01 10:29:00,1900000,24.6252,121.9125,-,IC
2015-12-01 10:29:00,2300000,24.6308,121.9151,-,IC
2015-12-01 10:29:00,22100000,24.6265,121.8894,-,IC
2015-12-01 10:29:00,22200000,24.6499,121.8639,-,IC
2015-12-01 10:29:00,22300000,24.6067,121.9109,-,IC
2015-12-01 10:29:00,42300000,24.6172,121.9042,-,IC
2015-12-01 10:29:00,72900000,24.6087,121.918,-,IC
2015-12-01 10:29:00,73000000,24.6021,121.9253,-,IC
2015-12-01 10:29:01,20400000,24.5793,121.8855,-,IC
2015-12-01 10:29:01,20600000,24.5642,121.9013,-,IC
2015-12-01 10:29:01,30700000,24.5793,121.909,-,IC
2015-12-01 10:29:01,30800000,24.5793,121.909,-,IC
2015-12-01 10:29:01,40700000,24.5886,121.9027,-,IC
2015-12-01 10:29:01,40800000,24.5768,121.8971,-,IC
2015-12-01 10:29:01,40900000,24.5672,121.9033,-,IC
2015-12-01 10:29:01,50900000,24.5342,121.9241,-,IC
2015-12-01 10:29:01,51100000,24.5603,121.8867,-,IC
2015-12-01 10:29:01,51200000,24.5618,121.8874,-,IC
2015-12-01 10:29:01,60800000,24.5831,121.8959,-,IC
2015-12-01 10:29:01,81200000,24.5566,121.9047,-,IC
2015-12-01 10:29:02,2200000,24.7721,121.9663,-,IC
2015-12-01 10:29:02,2300000,24.7657,121.9709,-,IC
2015-12-01 10:29:02,22000000,24.7833,121.983,-,IC
2015-12-01 10:29:02,22100000,24.7782,121.9929,-,IC
2015-12-01 10:29:03,91500000,24.7916,121.9971,-,IC
2015-12-01 10:29:04,11700000,24.6039,121.9426,-,IC
2015-12-01 10:29:04,31900000,24.609,121.9321,-,IC
2015-12-01 10:29:04,32100000,24.6197,121.9303,-,IC
2015-12-01 10:29:04,32300000,24.5959,121.9565,-,IC
2015-12-01 10:29:04,83100000,24.6261,121.9104,-,IC
2015-12-01 10:29:04,83200000,24.6147,121.9052,-,IC
2015-12-01 10:29:05,2400000,24.6663,121.9376,-,IC
2015-12-01 10:29:05,23000000,24.6383,121.9195,-,IC
2015-12-01 10:29:05,64100000,24.6528,121.9472,-,IC
2015-12-01 10:29:05,64200000,24.6678,121.9279,-,IC
2015-12-01 10:29:05,74100000,24.6582,121.9381,-,IC
2015-12-01 10:29:05,74200000,24.6512,121.9469,-,IC
2015-12-01 10:29:05,74300000,24.6657,121.9331,-,IC
2015-12-01 10:29:06,49900000,24.6159,121.9473,-,IC
2015-12-01 10:29:06,60100000,24.6447,121.9285,-,IC
2015-12-01 10:29:06,70100000,24.6562,121.9412,-,IC
2015-12-01 10:29:06,70200000,24.6664,121.9281,-,IC
2015-12-01 10:29:06,90500000,24.6283,121.9259,-,IC
2015-12-01 10:29:06,90700000,24.6364,121.9233,-,IC
2015-12-01 10:29:07,5500000,24.6484,121.921,-,IC
2015-12-01 10:29:07,5800000,24.6524,121.9312,-,IC
2015-12-01 10:29:07,15900000,24.6137,121.917,-,IC
2015-12-01 10:29:07,25900000,24.6286,121.9279,-,IC
2015-12-01 10:29:07,26000000,24.6388,121.9137,-,IC
2015-12-01 10:29:07,46000000,24.6373,121.9248,-,IC
2015-12-01 10:29:07,66300000,24.4874,122.1938,-,IC
2015-12-01 10:29:07,66400000,24.4846,122.1905,-,IC
2015-12-01 10:29:08,3100000,24.7007,121.984,-,IC
2015-12-01 10:29:08,13100000,24.6941,121.9563,-,IC
2015-12-01 10:29:08,33100000,24.7186,121.9633,-,IC
2015-12-01 10:29:08,33400000,24.7156,121.9773,-,IC
2015-12-01 10:29:08,43300000,24.7247,121.9556,-,IC
2015-12-01 10:29:08,53300000,24.7095,121.9469,-,IC
2015-12-01 10:29:08,63600000,24.731,121.9595,-,IC
2015-12-01 10:29:08,73600000,24.7352,121.9764,-,IC
2015-12-01 10:29:08,93700000,24.7488,121.9587,-,IC
2015-12-01 10:29:08,93800000,24.742,121.9567,-,IC
2015-12-01 10:29:09,84100000,24.8484,122.0308,-,IC
2015-12-01 10:29:11,8900000,24.7205,121.934,-,IC
2015-12-01 10:29:11,18900000,24.6943,121.9644,-,IC
2015-12-01 10:29:11,28700000,24.7154,121.9497,-,IC
2015-12-01 10:29:11,28800000,24.7002,121.9648,-,IC
2015-12-01 10:29:11,38900000,24.7476,121.9118,-,IC
2015-12-01 10:29:11,58500000,24.691,121.9467,-,IC
2015-12-01 10:29:11,68400000,24.7145,121.9471,-,IC
2015-12-01 10:29:12,9200000,24.7211,121.9538,-,IC
2015-12-01 10:29:12,58200000,24.6997,121.9737,-,IC
2015-12-01 10:29:12,58400000,24.7135,121.958,-,IC
2015-12-01 10:29:12,68300000,24.7369,121.953,-,IC
2015-12-01 10:29:13,2200000,24.7117,121.9895,-,IC
2015-12-01 10:29:13,2400000,24.7123,121.9723,-,IC
2015-12-01 10:29:13,2500000,24.7115,121.9708,-,IC
2015-12-01 10:29:13,22100000,24.6985,121.954,-,IC
2015-12-01 10:29:13,22400000,24.7121,121.9453,-,IC
2015-12-01 10:29:13,32100000,24.7327,121.96,-,IC
2015-12-01 10:29:13,32300000,24.7634,121.9143,-,IC
2015-12-01 10:29:13,71900000,24.725,121.9658,-,IC
2015-12-01 10:29:14,25900000,24.7173,121.9622,-,IC
2015-12-01 10:29:14,35900000,24.724,121.9641,-,IC
2015-12-01 10:29:14,36000000,24.7122,121.9801,-,IC
2015-12-01 10:29:14,36100000,24.7257,121.9722,-,IC
2015-12-01 10:29:14,55600000,24.7055,121.9531,-,IC
2015-12-01 10:29:14,65000000,24.735,121.9624,-,IC
2015-12-01 10:29:14,65100000,24.734,121.964,-,IC
2015-12-01 10:29:14,84500000,24.6988,121.9919,-,IC
2015-12-01 10:29:14,84600000,24.7234,121.9537,-,IC
2015-12-01 10:29:15,6700000,24.6842,121.942,-,IC
2015-12-01 10:29:15,36200000,24.6609,121.9439,-,IC
2015-12-01 10:29:15,45900000,24.6453,121.9354,-,IC
2015-12-01 10:29:15,46100000,24.6362,121.943,-,IC
2015-12-01 10:29:15,65600000,24.6608,121.921,-,IC
2015-12-01 10:29:15,65700000,24.6548,121.9285,-,IC
2015-12-01 10:29:16,2400000,24.7386,121.975,-,IC
2015-12-01 10:29:16,2600000,24.7566,121.9675,-,IC
2015-12-01 10:29:16,31400000,24.7224,121.9847,-,IC
2015-12-01 10:29:16,41100000,24.7484,121.9503,-,IC
2015-12-01 10:29:16,41300000,24.7382,121.9644,-,IC
2015-12-01 10:29:16,60600000,24.7295,121.9502,-,IC
2015-12-01 10:29:16,60700000,24.6962,121.9914,-,IC
2015-12-01 10:29:16,70000000,24.7315,121.9758,-,IC
2015-12-01 10:29:16,70300000,24.729,121.9882,-,IC
2015-12-01 10:29:17,1500000,24.8382,122.017,-,IC
2015-12-01 10:29:17,40300000,24.8399,122.0048,-,IC
2015-12-01 10:29:17,40400000,24.8307,122.0007,-,IC
2015-12-01 10:29:17,59600000,24.8178,122.006,-,IC
2015-12-01 10:29:17,79200000,24.8742,121.8676,-,IC
2015-12-01 10:29:18,17400000,24.8749,122.0253,-,IC
2015-12-01 10:29:18,17500000,24.8612,122.0214,-,IC
2015-12-01 10:29:18,36900000,24.8869,122.0371,-,IC
2015-12-01 10:29:18,37000000,24.8828,122.0502,-,IC
2015-12-01 10:29:18,56900000,24.8603,122.0203,-,IC
2015-12-01 10:29:18,57000000,24.8668,122.0063,-,IC
2015-12-01 10:29:19,17400000,24.7918,121.9832,-,IC
2015-12-01 10:29:19,27800000,24.7871,121.9862,-,IC
2015-12-01 10:29:19,37200000,24.7897,122.0119,-,IC
2015-12-01 10:29:19,37400000,24.7932,121.9941,-,IC
2015-12-01 10:29:19,87100000,24.7879,121.9965,-,IC
2015-12-01 10:29:20,6600000,24.6729,121.9892,-,IC
2015-12-01 10:29:20,6700000,24.6856,121.9748,-,IC
2015-12-01 10:29:20,28100000,24.6963,121.9468,-,IC
2015-12-01 10:29:20,28300000,24.6919,121.9556,-,IC
2015-12-01 10:29:20,50100000,24.693,121.9405,-,IC
2015-12-01 10:29:20,60900000,24.6635,121.9863,-,IC
2015-12-01 10:29:20,61100000,24.6894,121.9462,-,IC
2015-12-01 10:29:21,4800000,24.7189,121.9614,-,IC
2015-12-01 10:29:21,5000000,24.7086,121.9841,-,IC
2015-12-01 10:29:21,91600000,24.7076,121.9734,-,IC
2015-12-01 10:29:21,91700000,24.7235,121.9503,-,IC
2015-12-01 10:29:22,11800000,24.7047,121.938,-,IC
2015-12-01 10:29:22,33000000,24.663,122.0062,-,IC
2015-12-01 10:29:22,44000000,24.7858,121.8327,-,IC
2015-12-01 10:29:22,54800000,24.698,121.9483,-,IC
2015-12-01 10:29:22,65100000,24.6972,121.965,-,IC
2015-12-01 10:29:22,65400000,24.7057,121.9554,-,IC
2015-12-01 10:29:22,65500000,24.7141,121.9492,-,IC
2015-12-01 10:29:23,13000000,24.8223,121.9912,-,IC
2015-12-01 10:29:23,13100000,24.8326,121.9958,-,IC
2015-12-01 10:29:25,14500000,24.6695,121.925,-,IC
2015-12-01 10:29:25,14600000,24.663,121.9333,-,IC
2015-12-01 10:29:25,25800000,24.6547,121.9294,-,IC
2015-12-01 10:29:25,26000000,24.6419,121.954,-,IC
2015-12-01 10:29:25,26100000,24.6294,121.9672,-,IC
2015-12-01 10:29:25,37700000,24.687,121.9324,-,IC
2015-12-01 10:29:25,60500000,24.8512,121.6827,-,IC
2015-12-01 10:29:25,71800000,24.6759,121.9366,-,IC
2015-12-01 10:29:26,13300000,24.6022,121.8961,-,IC
2015-12-01 10:29:26,13400000,24.6128,121.9079,-,IC
2015-12-01 10:29:26,13500000,24.6114,121.9072,-,IC
2015-12-01 10:29:26,35900000,24.6134,121.9241,-,IC
2015-12-01 10:29:26,36000000,24.6252,121.9165,-,IC
2015-12-01 10:29:26,36100000,24.607,121.9396,-,IC
2015-12-01 10:29:26,58300000,24.608,121.8998,-,IC
2015-12-01 10:29:29,70600000,24.5192,121.8997,-,IC
2015-12-01 10:29:29,70700000,24.5318,121.8884,-,IC
2015-12-01 10:29:29,70800000,24.5359,121.875,-,IC
2015-12-01 10:29:30,0,24.3939,121.8069,-,IC
2015-12-01 10:29:30,32500000,24.3859,121.7982,-,IC
2015-12-01 10:29:30,32700000,24.3744,121.8017,-,IC
2015-12-01 10:29:30,54200000,24.325,121.8172,-,IC
2015-12-01 10:29:30,75800000,24.3661,121.7965,-,IC
2015-12-01 10:29:31,1500000,24.5593,121.8873,-,IC
2015-12-01 10:29:31,1600000,24.5679,121.8792,-,IC
2015-12-01 10:29:31,11700000,24.5153,121.8868,-,IC
2015-12-01 10:29:31,11800000,24.5292,121.8747,-,IC
2015-12-01 10:29:31,11900000,24.5165,121.8643,-,IC
2015-12-01 10:29:31,22200000,24.489,121.8841,-,IC
2015-12-01 10:29:31,32400000,24.5467,121.8845,-,IC
2015-12-01 10:29:31,52900000,24.5413,121.8687,-,IC
2015-12-01 10:29:31,63000000,24.5541,121.8733,-,IC
2015-12-01 10:29:31,73500000,24.5363,121.8887,-,IC
2015-12-01 10:29:32,6800000,24.3913,121.8089,-,IC
2015-12-01 10:29:32,6900000,24.4001,121.8131,-,IC
2015-12-01 10:29:32,28700000,24.3862,121.8004,-,IC
2015-12-01 10:29:32,50500000,24.3353,121.78,-,IC
2015-12-01 10:29:32,50800000,24.3394,121.7789,-,IC
2015-12-01 10:29:32,50900000,24.3581,121.7807,-,IC
2015-12-01 10:29:32,83900000,24.6637,121.6207,-,IC
2015-12-01 10:29:32,94700000,24.3549,121.7972,-,IC
2015-12-01 10:29:33,6600000,24.5406,121.8745,-,IC
2015-12-01 10:29:33,27700000,24.5239,121.861,-,IC
2015-12-01 10:29:33,58600000,24.5192,121.871,-,IC
